time;position;tas;heading_angle;climb_angle;
13187.979573s;53°13'45.594000"N 16°38'43.247626"E 30000.00ft;700.0km/h;69.75°;0.00°;
13239.408144s;53°15'36.899166"N 16°47'10.481016"E 30000.00ft;700.0km/h;69.86°;0.00°;
13290.836716s;53°17'27.603939"N 16°55'38.447302"E 30000.00ft;700.0km/h;69.98°;0.00°;
13342.265287s;53°19'17.706759"N 17°4'7.144394"E 30000.00ft;700.0km/h;70.09°;0.00°;
13393.693859s;53°21'7.206069"N 17°12'36.570171"E 30000.00ft;700.0km/h;70.20°;0.00°;
13445.122430s;53°22'56.100317"N 17°21'6.722473"E 30000.00ft;700.0km/h;70.32°;0.00°;
13496.551002s;53°24'44.387952"N 17°29'37.599108"E 30000.00ft;700.0km/h;70.43°;0.00°;
13547.979573s;53°26'32.067425"N 17°38'9.197849"E 30000.00ft;700.0km/h;70.54°;0.00°;
13599.408144s;53°28'19.137193"N 17°46'41.516433"E 30000.00ft;700.0km/h;70.66°;0.00°;
13650.836716s;53°30'5.595716"N 17°55'14.552563"E 30000.00ft;700.0km/h;70.77°;0.00°;
13702.265287s;53°31'51.441454"N 18°3'48.303905"E 30000.00ft;700.0km/h;70.89°;0.00°;
13753.693859s;53°33'36.672875"N 18°12'22.768094"E 30000.00ft;700.0km/h;71.00°;0.00°;
13805.122430s;53°35'21.288448"N 18°20'57.942725"E 30000.00ft;700.0km/h;71.12°;0.00°;
13856.551002s;53°37'5.286645"N 18°29'33.825362"E 30000.00ft;700.0km/h;71.24°;0.00°;
13907.979573s;53°38'48.665943"N 18°38'10.413529"E 30000.00ft;700.0km/h;71.35°;0.00°;
13959.408144s;53°40'31.424823"N 18°46'47.704718"E 30000.00ft;700.0km/h;71.47°;0.00°;
14010.836716s;53°42'13.561768"N 18°55'25.696386"E 30000.00ft;700.0km/h;71.58°;0.00°;
14062.265287s;53°43'55.075267"N 19°4'4.385951"E 30000.00ft;700.0km/h;71.70°;0.00°;
14113.693859s;53°45'35.963813"N 19°12'43.770798"E 30000.00ft;700.0km/h;71.82°;0.00°;
14165.122430s;53°47'16.225901"N 19°21'23.848277"E 30000.00ft;700.0km/h;71.93°;0.00°;
14216.551002s;53°48'55.860031"N 19°30'4.615699"E 30000.00ft;700.0km/h;72.05°;0.00°;
14267.979573s;53°50'34.864708"N 19°38'46.070344"E 30000.00ft;700.0km/h;72.17°;0.00°;
14319.408144s;53°52'13.238441"N 19°47'28.209451"E 30000.00ft;700.0km/h;72.28°;0.00°;
14370.836716s;53°53'50.979743"N 19°56'11.030227"E 30000.00ft;700.0km/h;72.40°;0.00°;
14422.265287s;53°55'28.087131"N 20°4'54.529841"E 30000.00ft;700.0km/h;72.52°;0.00°;
14473.693859s;53°57'4.559129"N 20°13'38.705428"E 30000.00ft;700.0km/h;72.64°;0.00°;
14525.122430s;53°58'40.394262"N 20°22'23.554086"E 30000.00ft;700.0km/h;72.76°;0.00°;
14576.551002s;54°0'15.591062"N 20°31'9.072876"E 30000.00ft;700.0km/h;72.87°;0.00°;
14627.979573s;54°1'50.148066"N 20°39'55.258825"E 30000.00ft;700.0km/h;72.99°;0.00°;
14679.408144s;54°3'24.063813"N 20°48'42.108924"E 30000.00ft;700.0km/h;73.11°;0.00°;
14730.836716s;54°4'57.336851"N 20°57'29.620125"E 30000.00ft;700.0km/h;73.23°;0.00°;
14782.265287s;54°6'29.965730"N 21°6'17.789348"E 30000.00ft;700.0km/h;73.35°;0.00°;
14833.693859s;54°8'1.949007"N 21°15'6.613474"E 30000.00ft;700.0km/h;73.47°;0.00°;
14885.122430s;54°9'33.285241"N 21°23'56.089350"E 30000.00ft;700.0km/h;73.59°;0.00°;
14936.551002s;54°11'3.973001"N 21°32'46.213786"E 30000.00ft;700.0km/h;73.71°;0.00°;
14987.979573s;54°12'34.010856"N 21°41'36.983556"E 30000.00ft;700.0km/h;73.83°;0.00°;
15039.408144s;54°14'3.397385"N 21°50'28.395398"E 30000.00ft;700.0km/h;73.95°;0.00°;
15090.836716s;54°15'32.131169"N 21°59'20.446015"E 30000.00ft;700.0km/h;74.07°;0.00°;
15142.265287s;54°17'0.210797"N 22°8'13.132072"E 30000.00ft;700.0km/h;74.19°;0.00°;
15193.693859s;54°18'27.634861"N 22°17'6.450202"E 30000.00ft;700.0km/h;74.31°;0.00°;
15245.122430s;54°19'54.401962"N 22°26'0.396996"E 30000.00ft;700.0km/h;74.43°;0.00°;
15296.551002s;54°21'20.510703"N 22°34'54.969016"E 30000.00ft;700.0km/h;74.55°;0.00°;
15347.979573s;54°22'45.959695"N 22°43'50.162782"E 30000.00ft;700.0km/h;74.67°;0.00°;
15399.408144s;54°24'10.747555"N 22°52'45.974783"E 30000.00ft;700.0km/h;74.80°;0.00°;
15450.836716s;54°25'34.872905"N 23°1'42.401469"E 30000.00ft;700.0km/h;74.92°;0.00°;
15502.265287s;54°26'58.334374"N 23°10'39.439256"E 30000.00ft;700.0km/h;75.04°;0.00°;
15553.693859s;54°28'21.130594"N 23°19'37.084525"E 30000.00ft;700.0km/h;75.16°;0.00°;
15605.122430s;54°29'43.260208"N 23°28'35.333619"E 30000.00ft;700.0km/h;75.28°;0.00°;
15656.551002s;54°31'4.721861"N 23°37'34.182847"E 30000.00ft;700.0km/h;75.41°;0.00°;
15707.979573s;54°32'25.514206"N 23°46'33.628483"E 30000.00ft;700.0km/h;75.53°;0.00°;
15759.408144s;54°33'45.635903"N 23°55'33.666765"E 30000.00ft;700.0km/h;75.65°;0.00°;
15810.836716s;54°35'5.085616"N 24°4'34.293895"E 30000.00ft;700.0km/h;75.77°;0.00°;
15862.265287s;54°36'23.862017"N 24°13'35.506041"E 30000.00ft;700.0km/h;75.90°;0.00°;
15913.693859s;54°37'41.963785"N 24°22'37.299335"E 30000.00ft;700.0km/h;76.02°;0.00°;
15965.122430s;54°38'59.389605"N 24°31'39.669875"E 30000.00ft;700.0km/h;76.14°;0.00°;
16016.551002s;54°40'16.138167"N 24°40'42.613722"E 30000.00ft;700.0km/h;76.27°;0.00°;
16067.979573s;54°41'32.208169"N 24°49'46.126905"E 30000.00ft;700.0km/h;76.39°;0.00°;
16119.408144s;54°42'47.598316"N 24°58'50.205415"E 30000.00ft;700.0km/h;76.51°;0.00°;
16170.836716s;54°44'2.307319"N 25°7'54.845211"E 30000.00ft;700.0km/h;76.64°;0.00°;
16222.265287s;54°45'16.333895"N 25°17'0.042217"E 30000.00ft;700.0km/h;76.76°;0.00°;
16273.693859s;54°46'29.676770"N 25°26'5.792320"E 30000.00ft;700.0km/h;76.89°;0.00°;
16325.122430s;54°47'42.334675"N 25°35'12.091376"E 30000.00ft;700.0km/h;77.01°;0.00°;
16376.551002s;54°48'54.306348"N 25°44'18.935205"E 30000.00ft;700.0km/h;77.14°;0.00°;
16427.979573s;54°50'5.590533"N 25°53'26.319594"E 30000.00ft;700.0km/h;77.26°;0.00°;
16479.408144s;54°51'16.185984"N 26°2'34.240295"E 30000.00ft;700.0km/h;77.39°;0.00°;
16530.836716s;54°52'26.091458"N 26°11'42.693026"E 30000.00ft;700.0km/h;77.51°;0.00°;
16582.265287s;54°53'35.305722"N 26°20'51.673473"E 30000.00ft;700.0km/h;77.64°;0.00°;
16633.693859s;54°54'43.827548"N 26°30'1.177286"E 30000.00ft;700.0km/h;77.76°;0.00°;
16685.122430s;54°55'51.655715"N 26°39'11.200084"E 30000.00ft;700.0km/h;77.89°;0.00°;
16736.551002s;54°56'58.789011"N 26°48'21.737452"E 30000.00ft;700.0km/h;78.02°;0.00°;
16787.979573s;54°58'5.226228"N 26°57'32.784940"E 30000.00ft;700.0km/h;78.14°;0.00°;
16839.408144s;54°59'10.966167"N 27°6'44.338069"E 30000.00ft;700.0km/h;78.27°;0.00°;
16890.836716s;55°0'16.007635"N 27°15'56.392325"E 30000.00ft;700.0km/h;78.39°;0.00°;
16942.265287s;55°1'20.349446"N 27°25'8.943160"E 30000.00ft;700.0km/h;78.52°;0.00°;
16993.693859s;55°2'23.990422"N 27°34'21.985995"E 30000.00ft;700.0km/h;78.65°;0.00°;
17045.122430s;55°3'26.929389"N 27°43'35.516221"E 30000.00ft;700.0km/h;78.77°;0.00°;
17096.551002s;55°4'29.165183"N 27°52'49.529193"E 30000.00ft;700.0km/h;78.90°;0.00°;
17147.979573s;55°5'30.696644"N 28°2'4.020237"E 30000.00ft;700.0km/h;79.03°;0.00°;
17199.408144s;55°6'31.522622"N 28°11'18.984647"E 30000.00ft;700.0km/h;79.16°;0.00°;
17250.836716s;55°7'31.641969"N 28°20'34.417683"E 30000.00ft;700.0km/h;79.28°;0.00°;
17302.265287s;55°8'31.053548"N 28°29'50.314578"E 30000.00ft;700.0km/h;79.41°;0.00°;
17353.693859s;55°9'29.756225"N 28°39'6.670530"E 30000.00ft;700.0km/h;79.54°;0.00°;
17405.122430s;55°10'27.748875"N 28°48'23.480709"E 30000.00ft;700.0km/h;79.67°;0.00°;
17456.551002s;55°11'25.030378"N 28°57'40.740252"E 30000.00ft;700.0km/h;79.79°;0.00°;
17507.979573s;55°12'21.599618"N 29°6'58.444269"E 30000.00ft;700.0km/h;79.92°;0.00°;
17559.408144s;55°13'17.455489"N 29°16'16.587836"E 30000.00ft;700.0km/h;80.05°;0.00°;
17610.836716s;55°14'12.596888"N 29°25'35.166001"E 30000.00ft;700.0km/h;80.18°;0.00°;
17662.265287s;55°15'7.022717"N 29°34'54.173783"E 30000.00ft;700.0km/h;80.31°;0.00°;
17713.693859s;55°16'0.731885"N 29°44'13.606170"E 30000.00ft;700.0km/h;80.44°;0.00°;
17765.122430s;55°16'53.723307"N 29°53'33.458122"E 30000.00ft;700.0km/h;80.57°;0.00°;
17816.551002s;55°17'45.995899"N 30°2'53.724568"E 30000.00ft;700.0km/h;80.70°;0.00°;
17867.979573s;55°18'37.548584"N 30°12'14.400411"E 30000.00ft;700.0km/h;80.82°;0.00°;
17919.408144s;55°19'28.380291"N 30°21'35.480524"E 30000.00ft;700.0km/h;80.95°;0.00°;
17970.836716s;55°20'18.489948"N 30°30'56.959752"E 30000.00ft;700.0km/h;81.08°;0.00°;
18022.265287s;55°21'7.876491"N 30°40'18.832911"E 30000.00ft;700.0km/h;81.21°;0.00°;
18073.693859s;55°21'56.538857"N 30°49'41.094792"E 30000.00ft;700.0km/h;81.34°;0.00°;
18125.122430s;55°22'44.475985"N 30°59'3.740155"E 30000.00ft;700.0km/h;81.47°;0.00°;
18176.551002s;55°23'31.686817"N 31°8'26.763736"E 30000.00ft;700.0km/h;81.60°;0.00°;
18227.979573s;55°24'18.170296"N 31°17'50.160243"E 30000.00ft;700.0km/h;81.73°;0.00°;
18279.408144s;55°25'3.925364"N 31°27'13.924356"E 30000.00ft;700.0km/h;81.86°;0.00°;
18330.836716s;55°25'48.950966"N 31°36'38.050732"E 30000.00ft;700.0km/h;81.99°;0.00°;
18382.265287s;55°26'33.246043"N 31°46'2.533998"E 30000.00ft;700.0km/h;82.12°;0.00°;
18433.693859s;55°27'16.809537"N 31°55'27.368757"E 30000.00ft;700.0km/h;82.26°;0.00°;
18485.122430s;55°27'59.640384"N 32°4'52.549588"E 30000.00ft;700.0km/h;82.39°;0.00°;
18536.551002s;55°28'41.737517"N 32°14'18.071044"E 30000.00ft;700.0km/h;82.52°;0.00°;
18587.979573s;55°29'23.099865"N 32°23'43.927651"E 30000.00ft;700.0km/h;82.65°;0.00°;
18639.408144s;55°30'3.726347"N 32°33'10.113915"E 30000.00ft;700.0km/h;82.78°;0.00°;
18690.836716s;55°30'43.615877"N 32°42'36.624312"E 30000.00ft;700.0km/h;82.91°;0.00°;
18742.265287s;55°31'22.767354"N 32°52'3.453300"E 30000.00ft;700.0km/h;83.04°;0.00°;
18793.693859s;55°32'1.179667"N 33°1'30.595311"E 30000.00ft;700.0km/h;83.18°;0.00°;
18845.122430s;55°32'38.851688"N 33°10'58.044752"E 30000.00ft;700.0km/h;83.31°;0.00°;
18896.551002s;55°33'15.782272"N 33°20'25.796011"E 30000.00ft;700.0km/h;83.44°;0.00°;
18947.979573s;55°33'51.970253"N 33°29'53.843450"E 30000.00ft;700.0km/h;83.57°;0.00°;
18999.408144s;55°34'27.414435"N 33°39'22.181413"E 30000.00ft;700.0km/h;83.71°;0.00°;
19050.836716s;55°35'2.113598"N 33°48'50.804218"E 30000.00ft;700.0km/h;83.84°;0.00°;
19102.265287s;55°35'36.066481"N 33°58'19.706167"E 30000.00ft;700.0km/h;83.97°;0.00°;
19153.693859s;55°36'9.271786"N 34°7'48.881537"E 30000.00ft;700.0km/h;84.10°;0.00°;
19205.122430s;55°36'41.728164"N 34°17'18.324587"E 30000.00ft;700.0km/h;84.24°;0.00°;
19256.551002s;55°37'13.434208"N 34°26'48.029557"E 30000.00ft;700.0km/h;84.37°;0.00°;
19307.979573s;55°37'44.388444"N 34°36'17.990668"E 30000.00ft;700.0km/h;84.51°;0.00°;
19359.408144s;55°38'14.589316"N 34°45'48.202123"E 30000.00ft;700.0km/h;84.64°;0.00°;
19410.836716s;55°38'44.035173"N 34°55'18.658106"E 30000.00ft;700.0km/h;84.77°;0.00°;
19462.265287s;55°39'12.724248"N 35°4'49.352790"E 30000.00ft;700.0km/h;84.91°;0.00°;
19513.693859s;55°39'40.654632"N 35°14'20.280328"E 30000.00ft;700.0km/h;85.04°;0.00°;
19565.122430s;55°40'7.824250"N 35°23'51.434864"E 30000.00ft;700.0km/h;85.18°;0.00°;
19616.551002s;55°40'34.230813"N 35°33'22.810530"E 30000.00ft;700.0km/h;85.31°;0.00°;
19667.979573s;55°40'59.871772"N 35°42'54.401450"E 30000.00ft;700.0km/h;85.45°;0.00°;
19719.408144s;55°41'24.744250"N 35°52'26.201744"E 30000.00ft;700.0km/h;85.59°;0.00°;
19770.836716s;55°41'48.844944"N 36°1'58.205534"E 30000.00ft;700.0km/h;85.72°;0.00°;
19822.265287s;55°42'12.169996"N 36°11'30.406951"E 30000.00ft;700.0km/h;85.86°;0.00°;
19873.693859s;55°42'34.714803"N 36°21'2.800145"E 30000.00ft;700.0km/h;86.00°;0.00°;
19925.122430s;55°42'56.473730"N 36°30'35.379306"E 30000.00ft;700.0km/h;86.14°;0.00°;
19976.551002s;55°43'17.439660"N 36°40'8.138689"E 30000.00ft;700.0km/h;86.28°;0.00°;
20027.979573s;55°43'37.603242"N 36°49'41.072667"E 30000.00ft;700.0km/h;86.42°;0.00°;
20079.408144s;55°43'56.951532"N 36°59'14.175820"E 30000.00ft;700.0km/h;86.57°;0.00°;
20130.836716s;55°44'15.465262"N 37°8'47.443127"E 30000.00ft;700.0km/h;86.72°;0.00°;
20182.265287s;55°44'33.112425"N 37°18'20.870431"E 30000.00ft;700.0km/h;86.87°;0.00°;
20233.693859s;55°44'49.828766"N 37°27'54.455886"E 30000.00ft;700.0km/h;87.04°;0.00°;
20282.770225s;55°45'4.704196"N 37°37'1.964305"E 30000.00ft;700.0km/h;87.24°;0.00°;
Switched destination to waypoint 4
20334.198796s;55°47'33.326107"N 37°28'31.545253"E 30000.00ft;700.0km/h;-62.63°;0.00°;
20385.627368s;55°50'1.358534"N 37°20'0.044261"E 30000.00ft;700.0km/h;-62.75°;0.00°;
20437.055939s;55°52'28.799302"N 37°11'27.461674"E 30000.00ft;700.0km/h;-62.87°;0.00°;
20488.484511s;55°54'55.646233"N 37°2'53.797881"E 30000.00ft;700.0km/h;-62.98°;0.00°;
20539.913082s;55°57'21.897149"N 36°54'19.053317"E 30000.00ft;700.0km/h;-63.10°;0.00°;
20591.341653s;55°59'47.549867"N 36°45'43.228462"E 30000.00ft;700.0km/h;-63.22°;0.00°;
20642.770225s;56°2'12.602205"N 36°37'6.323839"E 30000.00ft;700.0km/h;-63.34°;0.00°;
20694.198796s;56°4'37.051979"N 36°28'28.340019"E 30000.00ft;700.0km/h;-63.46°;0.00°;
20745.627368s;56°7'0.897001"N 36°19'49.277621"E 30000.00ft;700.0km/h;-63.58°;0.00°;
20797.055939s;56°9'24.135086"N 36°11'9.137307"E 30000.00ft;700.0km/h;-63.70°;0.00°;
20848.484511s;56°11'46.764043"N 36°2'27.919788"E 30000.00ft;700.0km/h;-63.82°;0.00°;
20899.913082s;56°14'8.781684"N 35°53'45.625823"E 30000.00ft;700.0km/h;-63.94°;0.00°;
20951.341653s;56°16'30.185816"N 35°45'2.256218"E 30000.00ft;700.0km/h;-64.06°;0.00°;
21002.770225s;56°18'50.974248"N 35°36'17.811828"E 30000.00ft;700.0km/h;-64.18°;0.00°;
21054.198796s;56°21'11.144787"N 35°27'32.293555"E 30000.00ft;700.0km/h;-64.31°;0.00°;
21105.627368s;56°23'30.695238"N 35°18'45.702353"E 30000.00ft;700.0km/h;-64.43°;0.00°;
21157.055939s;56°25'49.623407"N 35°9'58.039222"E 30000.00ft;700.0km/h;-64.55°;0.00°;
21208.484511s;56°28'7.927099"N 35°1'9.305215"E 30000.00ft;700.0km/h;-64.67°;0.00°;
21259.913082s;56°30'25.604117"N 34°52'19.501431"E 30000.00ft;700.0km/h;-64.79°;0.00°;
21311.341653s;56°32'42.652266"N 34°43'28.629025"E 30000.00ft;700.0km/h;-64.92°;0.00°;
21362.770225s;56°34'59.069350"N 34°34'36.689199"E 30000.00ft;700.0km/h;-65.04°;0.00°;
21414.198796s;56°37'14.853170"N 34°25'43.683206"E 30000.00ft;700.0km/h;-65.17°;0.00°;
21465.627368s;56°39'30.001531"N 34°16'49.612354"E 30000.00ft;700.0km/h;-65.29°;0.00°;
21517.055939s;56°41'44.512236"N 34°7'54.477999"E 30000.00ft;700.0km/h;-65.41°;0.00°;
21568.484511s;56°43'58.383087"N 33°58'58.281553"E 30000.00ft;700.0km/h;-65.54°;0.00°;
21619.913082s;56°46'11.611890"N 33°50'1.024479"E 30000.00ft;700.0km/h;-65.66°;0.00°;
21671.341653s;56°48'24.196446"N 33°41'2.708292"E 30000.00ft;700.0km/h;-65.79°;0.00°;
21722.770225s;56°50'36.134562"N 33°32'3.334563"E 30000.00ft;700.0km/h;-65.91°;0.00°;
21774.198796s;56°52'47.424041"N 33°23'2.904914"E 30000.00ft;700.0km/h;-66.04°;0.00°;
21825.627368s;56°54'58.062690"N 33°14'1.421024"E 30000.00ft;700.0km/h;-66.17°;0.00°;
21877.055939s;56°57'8.048315"N 33°4'58.884624"E 30000.00ft;700.0km/h;-66.29°;0.00°;
21928.484511s;56°59'17.378723"N 32°55'55.297502"E 30000.00ft;700.0km/h;-66.42°;0.00°;
21979.913082s;57°1'26.051724"N 32°46'50.661499"E 30000.00ft;700.0km/h;-66.55°;0.00°;
22031.341653s;57°3'34.065125"N 32°37'44.978513"E 30000.00ft;700.0km/h;-66.67°;0.00°;
22082.770225s;57°5'41.416739"N 32°28'38.250498"E 30000.00ft;700.0km/h;-66.80°;0.00°;
22134.198796s;57°7'48.104378"N 32°19'30.479463"E 30000.00ft;700.0km/h;-66.93°;0.00°;
22185.627368s;57°9'54.125855"N 32°10'21.667473"E 30000.00ft;700.0km/h;-67.06°;0.00°;
22237.055939s;57°11'59.478987"N 32°1'11.816653"E 30000.00ft;700.0km/h;-67.19°;0.00°;
22288.484511s;57°14'4.161590"N 31°52'0.929181"E 30000.00ft;700.0km/h;-67.31°;0.00°;
22339.913082s;57°16'8.171483"N 31°42'49.007295"E 30000.00ft;700.0km/h;-67.44°;0.00°;
22391.341653s;57°18'11.506488"N 31°33'36.053290"E 30000.00ft;700.0km/h;-67.57°;0.00°;
22442.770225s;57°20'14.164428"N 31°24'22.069520"E 30000.00ft;700.0km/h;-67.70°;0.00°;
22494.198796s;57°22'16.143129"N 31°15'7.058395"E 30000.00ft;700.0km/h;-67.83°;0.00°;
22545.627368s;57°24'17.440419"N 31°5'51.022386"E 30000.00ft;700.0km/h;-67.96°;0.00°;
22597.055939s;57°26'18.054128"N 30°56'33.964022"E 30000.00ft;700.0km/h;-68.09°;0.00°;
22648.484511s;57°28'17.982090"N 30°47'15.885889"E 30000.00ft;700.0km/h;-68.23°;0.00°;
22699.913082s;57°30'17.222140"N 30°37'56.790638"E 30000.00ft;700.0km/h;-68.36°;0.00°;
22751.341653s;57°32'15.772118"N 30°28'36.680973"E 30000.00ft;700.0km/h;-68.49°;0.00°;
22802.770225s;57°34'13.629865"N 30°19'15.559663"E 30000.00ft;700.0km/h;-68.62°;0.00°;
22854.198796s;57°36'10.793226"N 30°9'53.429534"E 30000.00ft;700.0km/h;-68.75°;0.00°;
22905.627368s;57°38'7.260051"N 30°0'30.293476"E 30000.00ft;700.0km/h;-68.88°;0.00°;
22957.055939s;57°40'3.028191"N 29°51'6.154435"E 30000.00ft;700.0km/h;-69.02°;0.00°;
23008.484511s;57°41'58.095501"N 29°41'41.015423"E 30000.00ft;700.0km/h;-69.15°;0.00°;
23059.913082s;57°43'52.459841"N 29°32'14.879509"E 30000.00ft;700.0km/h;-69.28°;0.00°;
23111.341653s;57°45'46.119073"N 29°22'47.749827"E 30000.00ft;700.0km/h;-69.42°;0.00°;
23162.770225s;57°47'39.071065"N 29°13'19.629569"E 30000.00ft;700.0km/h;-69.55°;0.00°;
23214.198796s;57°49'31.313687"N 29°3'50.521993"E 30000.00ft;700.0km/h;-69.68°;0.00°;
23265.627368s;57°51'22.844815"N 28°54'20.430414"E 30000.00ft;700.0km/h;-69.82°;0.00°;
23317.055939s;57°53'13.662329"N 28°44'49.358215"E 30000.00ft;700.0km/h;-69.95°;0.00°;
23368.484511s;57°55'3.764112"N 28°35'17.308836"E 30000.00ft;700.0km/h;-70.09°;0.00°;
23419.913082s;57°56'53.148053"N 28°25'44.285785"E 30000.00ft;700.0km/h;-70.22°;0.00°;
23471.341653s;57°58'41.812047"N 28°16'10.292628"E 30000.00ft;700.0km/h;-70.36°;0.00°;
23522.770225s;58°0'29.753990"N 28°6'35.332996"E 30000.00ft;700.0km/h;-70.50°;0.00°;
23574.198796s;58°2'16.971787"N 27°56'59.410586"E 30000.00ft;700.0km/h;-70.63°;0.00°;
23625.627368s;58°4'3.463347"N 27°47'22.529153"E 30000.00ft;700.0km/h;-70.77°;0.00°;
23677.055939s;58°5'49.226583"N 27°37'44.692519"E 30000.00ft;700.0km/h;-70.90°;0.00°;
23728.484511s;58°7'34.259415"N 27°28'5.904569"E 30000.00ft;700.0km/h;-71.04°;0.00°;
23779.913082s;58°9'18.559766"N 27°18'26.169252"E 30000.00ft;700.0km/h;-71.18°;0.00°;
23831.341653s;58°11'2.125569"N 27°8'45.490580"E 30000.00ft;700.0km/h;-71.32°;0.00°;
23882.770225s;58°12'44.954760"N 26°59'3.872630"E 30000.00ft;700.0km/h;-71.45°;0.00°;
23934.198796s;58°14'27.045280"N 26°49'21.319543"E 30000.00ft;700.0km/h;-71.59°;0.00°;
23985.627368s;58°16'8.395078"N 26°39'37.835522"E 30000.00ft;700.0km/h;-71.73°;0.00°;
24037.055939s;58°17'49.002109"N 26°29'53.424839"E 30000.00ft;700.0km/h;-71.87°;0.00°;
24088.484511s;58°19'28.864334"N 26°20'8.091827"E 30000.00ft;700.0km/h;-72.01°;0.00°;
24139.913082s;58°21'7.979720"N 26°10'21.840883"E 30000.00ft;700.0km/h;-72.15°;0.00°;
24191.341653s;58°22'46.346241"N 26°0'34.676472"E 30000.00ft;700.0km/h;-72.29°;0.00°;
24242.770225s;58°24'23.961878"N 25°50'46.603119"E 30000.00ft;700.0km/h;-72.43°;0.00°;
24294.198796s;58°26'0.824618"N 25°40'57.625418"E 30000.00ft;700.0km/h;-72.57°;0.00°;
24345.627368s;58°27'36.932456"N 25°31'7.748026"E 30000.00ft;700.0km/h;-72.71°;0.00°;
24397.055939s;58°29'12.283393"N 25°21'16.975664"E 30000.00ft;700.0km/h;-72.85°;0.00°;
24448.484511s;58°30'46.875439"N 25°11'25.313119"E 30000.00ft;700.0km/h;-72.99°;0.00°;
24499.913082s;58°32'20.706608"N 25°1'32.765243"E 30000.00ft;700.0km/h;-73.13°;0.00°;
24551.341653s;58°33'53.774926"N 24°51'39.336950"E 30000.00ft;700.0km/h;-73.27°;0.00°;
24602.770225s;58°35'26.078422"N 24°41'45.033224"E 30000.00ft;700.0km/h;-73.41°;0.00°;
24654.198796s;58°36'57.615135"N 24°31'49.859109"E 30000.00ft;700.0km/h;-73.55°;0.00°;
24705.627368s;58°38'28.383112"N 24°21'53.819716"E 30000.00ft;700.0km/h;-73.69°;0.00°;
24757.055939s;58°39'58.380407"N 24°11'56.920221"E 30000.00ft;700.0km/h;-73.84°;0.00°;
24808.484511s;58°41'27.605082"N 24°1'59.165864"E 30000.00ft;700.0km/h;-73.98°;0.00°;
24859.913082s;58°42'56.055207"N 23°52'0.561950"E 30000.00ft;700.0km/h;-74.12°;0.00°;
24911.341653s;58°44'23.728861"N 23°42'1.113848"E 30000.00ft;700.0km/h;-74.26°;0.00°;
24962.770225s;58°45'50.624131"N 23°32'0.826992"E 30000.00ft;700.0km/h;-74.41°;0.00°;
25014.198796s;58°47'16.739110"N 23°21'59.706881"E 30000.00ft;700.0km/h;-74.55°;0.00°;
25065.627368s;58°48'42.071903"N 23°11'57.759078"E 30000.00ft;700.0km/h;-74.70°;0.00°;
25117.055939s;58°50'6.620622"N 23°1'54.989209"E 30000.00ft;700.0km/h;-74.84°;0.00°;
25168.484511s;58°51'30.383386"N 22°51'51.402967"E 30000.00ft;700.0km/h;-74.98°;0.00°;
25219.913082s;58°52'53.358324"N 22°41'47.006106"E 30000.00ft;700.0km/h;-75.13°;0.00°;
25271.341653s;58°54'15.543575"N 22°31'41.804447"E 30000.00ft;700.0km/h;-75.27°;0.00°;
25322.770225s;58°55'36.937284"N 22°21'35.803871"E 30000.00ft;700.0km/h;-75.42°;0.00°;
25374.198796s;58°56'57.537607"N 22°11'29.010327"E 30000.00ft;700.0km/h;-75.56°;0.00°;
25425.627368s;58°58'17.342707"N 22°1'21.429823"E 30000.00ft;700.0km/h;-75.71°;0.00°;
25477.055939s;58°59'36.350757"N 21°51'13.068433"E 30000.00ft;700.0km/h;-75.85°;0.00°;
25528.484511s;59°0'54.559939"N 21°41'3.932295"E 30000.00ft;700.0km/h;-76.00°;0.00°;
25579.913082s;59°2'11.968443"N 21°30'54.027607"E 30000.00ft;700.0km/h;-76.15°;0.00°;
25631.341653s;59°3'28.574468"N 21°20'43.360631"E 30000.00ft;700.0km/h;-76.29°;0.00°;
25682.770225s;59°4'44.376223"N 21°10'31.937692"E 30000.00ft;700.0km/h;-76.44°;0.00°;
25734.198796s;59°5'59.371924"N 21°0'19.765178"E 30000.00ft;700.0km/h;-76.59°;0.00°;
25785.627368s;59°7'13.559798"N 20°50'6.849536"E 30000.00ft;700.0km/h;-76.73°;0.00°;
25837.055939s;59°8'26.938078"N 20°39'53.197279"E 30000.00ft;700.0km/h;-76.88°;0.00°;
25888.484511s;59°9'39.505008"N 20°29'38.814977"E 30000.00ft;700.0km/h;-77.03°;0.00°;
25939.913082s;59°10'51.258840"N 20°19'23.709264"E 30000.00ft;700.0km/h;-77.18°;0.00°;
25991.341653s;59°12'2.197834"N 20°9'7.886834"E 30000.00ft;700.0km/h;-77.32°;0.00°;
26042.770225s;59°13'12.320259"N 19°58'51.354443"E 30000.00ft;700.0km/h;-77.47°;0.00°;
26094.198796s;59°14'21.624391"N 19°48'34.118906"E 30000.00ft;700.0km/h;-77.62°;0.00°;
26145.627368s;59°15'30.108516"N 19°38'16.187098"E 30000.00ft;700.0km/h;-77.77°;0.00°;
26197.055939s;59°16'37.770926"N 19°27'57.565955"E 30000.00ft;700.0km/h;-77.92°;0.00°;
26248.484511s;59°17'44.609921"N 19°17'38.262470"E 30000.00ft;700.0km/h;-78.07°;0.00°;
26299.913082s;59°18'50.623810"N 19°7'18.283696"E 30000.00ft;700.0km/h;-78.22°;0.00°;
