time;position;tas;heading_angle;climb_angle;
43292.74s;41°17'16.742733"N 2°40'47.340921"E 35000.00ft;701.8km/h;-98.05°;0.00°;
43344.17s;41°16'30.944923"N 2°33'40.634423"E 35000.00ft;701.5km/h;-98.13°;0.00°;
43395.60s;41°15'44.728412"N 2°26'34.307895"E 35000.00ft;701.2km/h;-98.21°;0.00°;
43447.03s;41°14'58.099484"N 2°19'28.411227"E 35000.00ft;700.7km/h;-98.29°;0.00°;
43498.46s;41°14'11.062578"N 2°12'22.975735"E 35000.00ft;700.3km/h;-98.36°;0.00°;
43549.89s;41°13'23.620019"N 2°5'18.012597"E 35000.00ft;699.8km/h;-98.44°;0.00°;
43601.31s;41°12'35.771860"N 1°58'13.512500"E 35000.00ft;699.3km/h;-98.52°;0.00°;
43652.74s;41°11'47.515868"N 1°51'9.446429"E 35000.00ft;698.9km/h;-98.60°;0.00°;
43704.17s;41°10'58.847635"N 1°44'5.767553"E 35000.00ft;698.5km/h;-98.68°;0.00°;
43755.60s;41°10'9.760813"N 1°37'2.414155"E 35000.00ft;698.3km/h;-98.76°;0.00°;
43807.03s;41°9'20.247502"N 1°29'59.313544"E 35000.00ft;698.1km/h;-98.84°;0.00°;
43858.46s;41°8'30.298748"N 1°22'56.386856"E 35000.00ft;698.1km/h;-98.91°;0.00°;
43909.89s;41°7'39.905169"N 1°15'53.554525"E 35000.00ft;698.3km/h;-98.99°;0.00°;
43961.31s;41°6'49.057649"N 1°8'50.742151"E 35000.00ft;698.6km/h;-99.07°;0.00°;
44012.74s;41°5'57.748077"N 1°1'47.886325"E 35000.00ft;698.9km/h;-99.15°;0.00°;
44064.17s;41°5'5.970046"N 0°54'44.939895"E 35000.00ft;699.4km/h;-99.23°;0.00°;
44115.60s;41°4'13.719461"N 0°47'41.876144"E 35000.00ft;699.9km/h;-99.30°;0.00°;
44167.03s;41°3'20.994962"N 0°40'38.691352"E 35000.00ft;700.4km/h;-99.38°;0.00°;
44218.46s;41°2'27.798129"N 0°33'35.405418"E 35000.00ft;700.9km/h;-99.46°;0.00°;
44269.89s;41°1'34.133429"N 0°26'32.060401"E 35000.00ft;701.3km/h;-99.54°;0.00°;
44321.31s;41°0'40.007893"N 0°19'28.717117"E 35000.00ft;701.6km/h;-99.62°;0.00°;
44372.74s;40°59'45.430587"N 0°12'25.450179"E 35000.00ft;701.8km/h;-99.70°;0.00°;
44424.17s;40°58'50.411907"N 0°5'22.342029"E 35000.00ft;701.9km/h;-99.77°;0.00°;
44475.60s;40°57'54.962790"N 0°1'40.523402"W 35000.00ft;701.8km/h;-99.85°;0.00°;
44527.03s;40°56'59.093917"N 0°8'43.066809"W 35000.00ft;701.6km/h;-99.93°;0.00°;
44578.46s;40°56'2.814961"N 0°15'45.218926"W 35000.00ft;701.3km/h;-100.01°;0.00°;
44629.89s;40°55'6.133945"N 0°22'46.924908"W 35000.00ft;700.9km/h;-100.09°;0.00°;
44681.31s;40°54'9.056728"N 0°29'48.147520"W 35000.00ft;700.4km/h;-100.17°;0.00°;
44732.74s;40°53'11.586643"N 0°36'48.869085"W 35000.00ft;699.9km/h;-100.24°;0.00°;
44784.17s;40°52'13.724284"N 0°43'49.092214"W 35000.00ft;699.4km/h;-100.32°;0.00°;
44835.60s;40°51'15.467453"N 0°50'48.839393"W 35000.00ft;699.0km/h;-100.40°;0.00°;
44887.03s;40°50'16.811259"N 0°57'48.151456"W 35000.00ft;698.6km/h;-100.48°;0.00°;
44938.46s;40°49'17.748375"N 1°4'47.085023"W 35000.00ft;698.3km/h;-100.55°;0.00°;
44989.89s;40°48'18.269456"N 1°11'45.708934"W 35000.00ft;698.2km/h;-100.63°;0.00°;
45041.31s;40°47'18.363706"N 1°18'44.099776"W 35000.00ft;698.1km/h;-100.71°;0.00°;
45092.74s;40°46'18.019583"N 1°25'42.336652"W 35000.00ft;698.2km/h;-100.79°;0.00°;
45144.17s;40°45'17.225606"N 1°32'40.495473"W 35000.00ft;698.5km/h;-100.87°;0.00°;
45195.60s;40°44'15.971220"N 1°39'38.643126"W 35000.00ft;698.8km/h;-100.94°;0.00°;
45247.03s;40°43'14.247638"N 1°46'36.832020"W 35000.00ft;699.2km/h;-101.02°;0.00°;
45298.46s;40°42'12.048583"N 1°53'35.095548"W 35000.00ft;699.7km/h;-101.10°;0.00°;
45349.89s;40°41'9.370842"N 2°0'33.444969"W 35000.00ft;700.2km/h;-101.18°;0.00°;
45401.31s;40°40'6.214564"N 2°7'31.868136"W 35000.00ft;700.7km/h;-101.26°;0.00°;
45452.74s;40°39'2.583248"N 2°14'30.330257"W 35000.00ft;701.2km/h;-101.33°;0.00°;
45504.17s;40°37'58.483415"N 2°21'28.776647"W 35000.00ft;701.5km/h;-101.41°;0.00°;
45555.60s;40°36'53.923994"N 2°28'27.137169"W 35000.00ft;701.8km/h;-101.49°;0.00°;
45607.03s;40°35'48.915475"N 2°35'25.331856"W 35000.00ft;701.9km/h;-101.57°;0.00°;
45658.46s;40°34'43.468913"N 2°42'23.277105"W 35000.00ft;701.9km/h;-101.65°;0.00°;
45709.89s;40°33'37.594855"N 2°49'20.891816"W 35000.00ft;701.7km/h;-101.73°;0.00°;
45761.31s;40°32'31.302258"N 2°56'18.102963"W 35000.00ft;701.4km/h;-101.81°;0.00°;
45812.74s;40°31'24.597400"N 3°3'14.850198"W 35000.00ft;701.0km/h;-101.89°;0.00°;
45864.17s;40°30'17.482741"N 3°10'11.089251"W 35000.00ft;700.6km/h;-101.97°;0.00°;
45915.60s;40°29'9.955526"N 3°17'6.793982"W 35000.00ft;700.1km/h;-102.06°;0.00°;
45967.03s;40°28'2.005554"N 3°24'1.956914"W 35000.00ft;699.6km/h;-102.14°;0.00°;
46018.46s;40°26'53.610160"N 3°30'56.587740"W 35000.00ft;699.1km/h;-102.23°;0.00°;
46069.89s;40°25'44.717389"N 3°37'50.707210"W 35000.00ft;698.7km/h;-102.33°;0.00°;
46101.26s;40°25'2.223237"N 3°42'3.265195"W 35000.00ft;699.1km/h;-102.46°;0.00°;
Switched destination to waypoint 7
46152.69s;40°22'10.494303"N 3°48'1.551594"W 35000.00ft;698.3km/h;-122.18°;0.00°;
46204.12s;40°19'18.488840"N 3°53'59.263931"W 35000.00ft;698.1km/h;-122.25°;0.00°;
46255.54s;40°16'26.176038"N 3°59'56.469319"W 35000.00ft;698.1km/h;-122.31°;0.00°;
46306.97s;40°13'33.523720"N 4°5'53.236847"W 35000.00ft;698.3km/h;-122.38°;0.00°;
46358.40s;40°10'40.501395"N 4°11'49.631259"W 35000.00ft;698.5km/h;-122.44°;0.00°;
46409.83s;40°7'47.082674"N 4°17'45.708071"W 35000.00ft;698.9km/h;-122.51°;0.00°;
46461.26s;40°4'53.247501"N 4°23'41.509139"W 35000.00ft;699.4km/h;-122.57°;0.00°;
46512.69s;40°1'58.983978"N 4°29'37.059166"W 35000.00ft;699.9km/h;-122.63°;0.00°;
46564.12s;39°59'4.289554"N 4°35'32.363536"W 35000.00ft;700.4km/h;-122.70°;0.00°;
46615.54s;39°56'9.171435"N 4°41'27.407802"W 35000.00ft;700.9km/h;-122.76°;0.00°;
46666.97s;39°53'13.646135"N 4°47'22.158899"W 35000.00ft;701.3km/h;-122.82°;0.00°;
46718.40s;39°50'17.738200"N 4°53'16.568001"W 35000.00ft;701.6km/h;-122.89°;0.00°;
46769.83s;39°47'21.478267"N 4°59'10.574679"W 35000.00ft;701.8km/h;-122.95°;0.00°;
46821.26s;39°44'24.900644"N 5°5'4.111911"W 35000.00ft;701.9km/h;-123.01°;0.00°;
46872.69s;39°41'28.040707"N 5°10'57.111396"W 35000.00ft;701.8km/h;-123.08°;0.00°;
46924.12s;39°38'30.932328"N 5°16'49.508679"W 35000.00ft;701.6km/h;-123.14°;0.00°;
46975.54s;39°35'33.605560"N 5°22'41.247686"W 35000.00ft;701.3km/h;-123.20°;0.00°;
47026.97s;39°32'36.084724"N 5°28'32.284380"W 35000.00ft;700.9km/h;-123.27°;0.00°;
47078.40s;39°29'38.386967"N 5°34'22.589409"W 35000.00ft;700.4km/h;-123.33°;0.00°;
47129.83s;39°26'40.521333"N 5°40'12.149718"W 35000.00ft;700.0km/h;-123.39°;0.00°;
47181.26s;39°23'42.488332"N 5°46'0.969130"W 35000.00ft;699.5km/h;-123.45°;0.00°;
47232.69s;39°20'44.280003"N 5°51'49.067977"W 35000.00ft;699.0km/h;-123.51°;0.00°;
47284.12s;39°17'45.880440"N 5°57'36.481815"W 35000.00ft;698.6km/h;-123.58°;0.00°;
47335.54s;39°14'47.266783"N 6°3'23.259280"W 35000.00ft;698.3km/h;-123.64°;0.00°;
47386.97s;39°11'48.410644"N 6°9'9.459127"W 35000.00ft;698.2km/h;-123.70°;0.00°;
47438.40s;39°8'49.279943"N 6°14'55.146529"W 35000.00ft;698.1km/h;-123.76°;0.00°;
47489.83s;39°5'49.841104"N 6°20'40.388772"W 35000.00ft;698.2km/h;-123.82°;0.00°;
47541.26s;39°2'50.061483"N 6°26'25.250549"W 35000.00ft;698.4km/h;-123.88°;0.00°;
47592.69s;38°59'49.911900"N 6°32'9.789173"W 35000.00ft;698.8km/h;-123.94°;0.00°;
47644.12s;38°56'49.369042"N 6°37'54.050093"W 35000.00ft;699.2km/h;-124.00°;0.00°;
47695.54s;38°53'48.417520"N 6°43'38.063165"W 35000.00ft;699.7km/h;-124.06°;0.00°;
47746.97s;38°50'47.051342"N 6°49'21.840092"W 35000.00ft;700.2km/h;-124.12°;0.00°;
47798.40s;38°47'45.274611"N 6°55'5.373370"W 35000.00ft;700.7km/h;-124.18°;0.00°;
47849.83s;38°44'43.101349"N 7°0'48.636910"W 35000.00ft;701.2km/h;-124.24°;0.00°;
47901.26s;38°41'40.554439"N 7°6'31.588293"W 35000.00ft;701.5km/h;-124.30°;0.00°;
47952.69s;38°38'37.663808"N 7°12'14.172419"W 35000.00ft;701.8km/h;-124.36°;0.00°;
48004.12s;38°35'34.464047"N 7°17'56.326135"W 35000.00ft;701.9km/h;-124.42°;0.00°;
48055.54s;38°32'30.991739"N 7°23'37.983330"W 35000.00ft;701.9km/h;-124.48°;0.00°;
48106.97s;38°29'27.282748"N 7°29'19.080009"W 35000.00ft;701.7km/h;-124.54°;0.00°;
48158.40s;38°26'23.369716"N 7°34'59.558901"W 35000.00ft;701.4km/h;-124.60°;0.00°;
48209.83s;38°23'19.279924"N 7°40'39.373300"W 35000.00ft;701.1km/h;-124.66°;0.00°;
48261.26s;38°20'15.033634"N 7°46'18.489966"W 35000.00ft;700.6km/h;-124.72°;0.00°;
48312.69s;38°17'10.642955"N 7°51'56.891010"W 35000.00ft;700.1km/h;-124.78°;0.00°;
48364.12s;38°14'6.111234"N 7°57'34.574789"W 35000.00ft;699.6km/h;-124.84°;0.00°;
48415.54s;38°11'1.432956"N 8°3'11.555848"W 35000.00ft;699.2km/h;-124.89°;0.00°;
48466.97s;38°7'56.594145"N 8°8'47.863969"W 35000.00ft;698.8km/h;-124.95°;0.00°;
48518.40s;38°4'51.573232"N 8°14'23.542367"W 35000.00ft;698.4km/h;-125.01°;0.00°;
48569.83s;38°1'46.342395"N 8°19'58.645085"W 35000.00ft;698.2km/h;-125.07°;0.00°;
48621.26s;37°58'40.869330"N 8°25'33.233645"W 35000.00ft;698.1km/h;-125.13°;0.00°;
48672.69s;37°55'35.119409"N 8°31'7.373055"W 35000.00ft;698.2km/h;-125.18°;0.00°;
48724.12s;37°52'29.058139"N 8°36'41.127358"W 35000.00ft;698.4km/h;-125.24°;0.00°;
48775.54s;37°49'22.653762"N 8°42'14.554992"W 35000.00ft;698.7km/h;-125.30°;0.00°;
48826.97s;37°46'15.879815"N 8°47'47.704303"W 35000.00ft;699.1km/h;-125.36°;0.00°;
48878.40s;37°43'8.717401"N 8°53'20.609649"W 35000.00ft;699.5km/h;-125.41°;0.00°;
48929.83s;37°40'1.156931"N 8°58'53.288502"W 35000.00ft;700.0km/h;-125.47°;0.00°;
48981.26s;37°36'53.199126"N 9°4'25.739918"W 35000.00ft;700.5km/h;-125.53°;0.00°;
49032.69s;37°33'44.855134"N 9°9'57.944583"W 35000.00ft;701.0km/h;-125.58°;0.00°;
49084.12s;37°30'36.145721"N 9°15'29.866494"W 35000.00ft;701.4km/h;-125.64°;0.00°;
49135.54s;37°27'27.099626"N 9°21'1.456070"W 35000.00ft;701.7km/h;-125.70°;0.00°;
49186.97s;37°24'17.751266"N 9°26'32.654366"W 35000.00ft;701.9km/h;-125.75°;0.00°;
49238.40s;37°21'8.138031"N 9°32'3.397908"W 35000.00ft;701.9km/h;-125.81°;0.00°;
49289.83s;37°17'58.297467"N 9°37'33.623659"W 35000.00ft;701.8km/h;-125.86°;0.00°;
49341.26s;37°14'48.264594"N 9°43'3.273669"W 35000.00ft;701.5km/h;-125.92°;0.00°;
49392.69s;37°11'38.069557"N 9°48'32.299063"W 35000.00ft;701.2km/h;-125.98°;0.00°;
49444.12s;37°8'27.735743"N 9°54'0.663162"W 35000.00ft;700.8km/h;-126.03°;0.00°;
49495.54s;37°5'17.278431"N 9°59'28.343640"W 35000.00ft;700.3km/h;-126.09°;0.00°;
49546.97s;37°2'6.703990"N 10°4'55.333705"W 35000.00ft;699.8km/h;-126.14°;0.00°;
49598.40s;36°58'56.009614"N 10°10'21.642343"W 35000.00ft;699.3km/h;-126.20°;0.00°;
49649.83s;36°55'45.183563"N 10°15'47.293685"W 35000.00ft;698.9km/h;-126.25°;0.00°;
49701.26s;36°52'34.205916"N 10°21'12.325531"W 35000.00ft;698.5km/h;-126.31°;0.00°;
49752.69s;36°49'23.049794"N 10°26'36.787087"W 35000.00ft;698.3km/h;-126.36°;0.00°;
49804.12s;36°46'11.683052"N 10°32'0.735949"W 35000.00ft;698.1km/h;-126.42°;0.00°;
49855.54s;36°43'0.070383"N 10°37'24.234439"W 35000.00ft;698.1km/h;-126.47°;0.00°;
49906.97s;36°39'48.175770"N 10°42'47.345421"W 35000.00ft;698.3km/h;-126.52°;0.00°;
49958.40s;36°36'35.965137"N 10°48'10.127833"W 35000.00ft;698.5km/h;-126.58°;0.00°;
50009.83s;36°33'23.409031"N 10°53'32.632256"W 35000.00ft;698.9km/h;-126.63°;0.00°;
50061.26s;36°30'10.485086"N 10°58'54.896904"W 35000.00ft;699.4km/h;-126.69°;0.00°;
50112.69s;36°26'57.180027"N 11°4'16.944454"W 35000.00ft;699.9km/h;-126.74°;0.00°;
50164.12s;36°23'43.490969"N 11°9'38.780088"W 35000.00ft;700.4km/h;-126.79°;0.00°;
50215.54s;36°20'29.425844"N 11°15'0.391019"W 35000.00ft;700.9km/h;-126.85°;0.00°;
50266.97s;36°17'15.002875"N 11°20'21.747592"W 35000.00ft;701.3km/h;-126.90°;0.00°;
50318.40s;36°14'0.249146"N 11°25'42.805868"W 35000.00ft;701.6km/h;-126.95°;0.00°;
50369.83s;36°10'45.198426"N 11°31'3.511389"W 35000.00ft;701.8km/h;-127.01°;0.00°;
50421.26s;36°7'29.888483"N 11°36'23.803709"W 35000.00ft;701.9km/h;-127.06°;0.00°;
50472.69s;36°4'14.358194"N 11°41'43.621214"W 35000.00ft;701.8km/h;-127.11°;0.00°;
50524.12s;36°0'58.644700"N 11°47'2.905761"W 35000.00ft;701.6km/h;-127.17°;0.00°;
50575.54s;35°57'42.780858"N 11°52'21.606787"W 35000.00ft;701.3km/h;-127.22°;0.00°;
50626.97s;35°54'26.793140"N 11°57'39.684623"W 35000.00ft;700.9km/h;-127.27°;0.00°;
50678.40s;35°51'10.700050"N 12°2'57.112899"W 35000.00ft;700.4km/h;-127.32°;0.00°;
50729.83s;35°47'54.511127"N 12°8'13.880000"W 35000.00ft;700.0km/h;-127.38°;0.00°;
50781.26s;35°44'38.226484"N 12°13'29.989603"W 35000.00ft;699.5km/h;-127.43°;0.00°;
50832.69s;35°41'21.836903"N 12°18'45.460341"W 35000.00ft;699.0km/h;-127.48°;0.00°;
50884.12s;35°38'5.324432"N 12°24'0.324644"W 35000.00ft;698.6km/h;-127.53°;0.00°;
50935.54s;35°34'48.663499"N 12°29'14.626796"W 35000.00ft;698.3km/h;-127.58°;0.00°;
50986.97s;35°31'31.822491"N 12°34'28.420259"W 35000.00ft;698.2km/h;-127.63°;0.00°;
51038.40s;35°28'14.765795"N 12°39'41.764318"W 35000.00ft;698.1km/h;-127.68°;0.00°;
51089.83s;35°24'57.456212"N 12°44'54.720179"W 35000.00ft;698.2km/h;-127.74°;0.00°;
51141.26s;35°21'39.857634"N 12°50'7.346707"W 35000.00ft;698.4km/h;-127.79°;0.00°;
51192.69s;35°18'21.937819"N 12°55'19.696082"W 35000.00ft;698.8km/h;-127.84°;0.00°;
51244.12s;35°15'3.671023"N 13°0'31.809737"W 35000.00ft;699.2km/h;-127.89°;0.00°;
51295.54s;35°11'45.040244"N 13°5'43.714969"W 35000.00ft;699.7km/h;-127.94°;0.00°;
51346.97s;35°8'26.038813"N 13°10'55.422619"W 35000.00ft;700.2km/h;-127.99°;0.00°;
51398.40s;35°5'6.671148"N 13°16'6.926112"W 35000.00ft;700.7km/h;-128.04°;0.00°;
51449.83s;35°1'46.952527"N 13°21'18.202010"W 35000.00ft;701.2km/h;-128.09°;0.00°;
51501.26s;34°58'26.907911"N 13°26'29.212061"W 35000.00ft;701.5km/h;-128.14°;0.00°;
51552.69s;34°55'6.569932"N 13°31'39.906498"W 35000.00ft;701.8km/h;-128.19°;0.00°;
51604.12s;34°51'45.976275"N 13°36'50.228232"W 35000.00ft;701.9km/h;-128.24°;0.00°;
51655.54s;34°48'25.166741"N 13°42'0.117477"W 35000.00ft;701.9km/h;-128.29°;0.00°;
51706.97s;34°45'4.180276"N 13°47'9.516345"W 35000.00ft;701.7km/h;-128.34°;0.00°;
51758.40s;34°41'43.052238"N 13°52'18.373030"W 35000.00ft;701.4km/h;-128.39°;0.00°;
51809.83s;34°38'21.812066"N 13°57'26.645289"W 35000.00ft;701.1km/h;-128.44°;0.00°;
51861.26s;34°35'0.481482"N 14°2'34.303083"W 35000.00ft;700.6km/h;-128.49°;0.00°;
51912.69s;34°31'39.073268"N 14°7'41.330284"W 35000.00ft;700.1km/h;-128.54°;0.00°;
51964.12s;34°28'17.590615"N 14°12'47.725494"W 35000.00ft;699.6km/h;-128.59°;0.00°;
52015.54s;34°24'56.027038"N 14°17'53.501997"W 35000.00ft;699.2km/h;-128.64°;0.00°;
52066.97s;34°21'34.366826"N 14°22'58.686896"W 35000.00ft;698.8km/h;-128.68°;0.00°;
52118.40s;34°18'12.586013"N 14°28'3.319486"W 35000.00ft;698.4km/h;-128.73°;0.00°;
52169.83s;34°14'50.653846"N 14°33'7.448888"W 35000.00ft;698.2km/h;-128.78°;0.00°;
52221.26s;34°11'28.534730"N 14°38'11.131011"W 35000.00ft;698.1km/h;-128.83°;0.00°;
52272.69s;34°8'6.190589"N 14°43'14.424936"W 35000.00ft;698.2km/h;-128.88°;0.00°;
52324.12s;34°4'43.583540"N 14°48'17.388868"W 35000.00ft;698.4km/h;-128.93°;0.00°;
52375.54s;34°1'20.678727"N 14°53'20.075925"W 35000.00ft;698.7km/h;-128.98°;0.00°;
52426.97s;33°57'57.447092"N 14°58'22.530066"W 35000.00ft;699.1km/h;-129.02°;0.00°;
52478.40s;33°54'33.867839"N 15°3'24.782544"W 35000.00ft;699.5km/h;-129.07°;0.00°;
52529.83s;33°51'9.930308"N 15°8'26.849268"W 35000.00ft;700.0km/h;-129.12°;0.00°;
52581.26s;33°47'45.635042"N 15°13'28.729410"W 35000.00ft;700.5km/h;-129.17°;0.00°;
52632.69s;33°44'20.993889"N 15°18'30.405441"W 35000.00ft;701.0km/h;-129.21°;0.00°;
52684.12s;33°40'56.029104"N 15°23'31.844639"W 35000.00ft;701.4km/h;-129.26°;0.00°;
52735.54s;33°37'30.771544"N 15°28'33.001919"W 35000.00ft;701.7km/h;-129.31°;0.00°;
52786.97s;33°34'5.258145"N 15°33'33.823641"W 35000.00ft;701.9km/h;-129.36°;0.00°;
52838.40s;33°30'39.528989"N 15°38'34.252001"W 35000.00ft;701.9km/h;-129.41°;0.00°;
52889.83s;33°27'13.624224"N 15°43'34.229527"W 35000.00ft;701.8km/h;-129.45°;0.00°;
52941.26s;33°23'47.581153"N 15°48'33.703302"W 35000.00ft;701.5km/h;-129.50°;0.00°;
52992.69s;33°20'21.431683"N 15°53'32.628571"W 35000.00ft;701.2km/h;-129.55°;0.00°;
53044.12s;33°16'55.200277"N 15°58'30.971569"W 35000.00ft;700.8km/h;-129.60°;0.00°;
53095.54s;33°13'28.902489"N 16°3'28.711457"W 35000.00ft;700.3km/h;-129.64°;0.00°;
53146.97s;33°10'2.544074"N 16°8'25.841376"W 35000.00ft;699.8km/h;-129.69°;0.00°;
53198.40s;33°6'36.120679"N 16°13'22.368630"W 35000.00ft;699.3km/h;-129.74°;0.00°;
53249.83s;33°3'9.618059"N 16°18'18.314048"W 35000.00ft;698.9km/h;-129.79°;0.00°;
53301.26s;32°59'43.012804"N 16°23'13.710550"W 35000.00ft;698.5km/h;-129.83°;0.00°;
53352.69s;32°56'16.273519"N 16°28'8.600930"W 35000.00ft;698.3km/h;-129.88°;0.00°;
53404.12s;32°52'49.362375"N 16°33'3.034839"W 35000.00ft;698.1km/h;-129.93°;0.00°;
53455.54s;32°49'22.236850"N 16°37'57.064896"W 35000.00ft;698.1km/h;-129.98°;0.00°;
53506.97s;32°45'54.851156"N 16°42'50.741667"W 35000.00ft;698.3km/h;-130.03°;0.00°;
53558.40s;32°42'27.155772"N 16°47'44.106241"W 35000.00ft;698.5km/h;-130.09°;0.00°;
53609.83s;32°38'59.086555"N 16°52'37.172360"W 35000.00ft;698.9km/h;-130.15°;0.00°;
53620.50s;32°38'15.738726"N 16°53'37.941973"W 35000.00ft;699.8km/h;-130.27°;0.00°;
Switched destination to waypoint 8
53710.50s;32°41'35.413571"N 16°58'42.779780"W 35000.00ft;402.4km/h;-52.11°;0.00°;
53800.50s;32°44'53.972130"N 17°3'46.603555"W 35000.00ft;400.6km/h;-52.16°;0.00°;
53890.50s;32°48'12.692842"N 17°8'51.367002"W 35000.00ft;401.3km/h;-52.21°;0.00°;
53980.50s;32°51'31.441707"N 17°13'56.869903"W 35000.00ft;401.8km/h;-52.25°;0.00°;
54070.50s;32°54'50.020757"N 17°19'2.811623"W 35000.00ft;401.9km/h;-52.30°;0.00°;
54160.50s;32°58'8.228540"N 17°24'8.883374"W 35000.00ft;401.5km/h;-52.34°;0.00°;
54250.50s;33°1'25.904774"N 17°29'14.837251"W 35000.00ft;400.9km/h;-52.39°;0.00°;
54340.50s;33°4'42.961840"N 17°34'20.535819"W 35000.00ft;400.0km/h;-52.44°;0.00°;
54430.50s;33°7'59.399155"N 17°39'25.975741"W 35000.00ft;399.2km/h;-52.48°;0.00°;
54520.50s;33°11'15.300913"N 17°44'31.285820"W 35000.00ft;398.5km/h;-52.53°;0.00°;
54610.50s;33°14'30.819276"N 17°49'36.702252"W 35000.00ft;398.2km/h;-52.58°;0.00°;
54700.50s;33°17'46.145160"N 17°54'42.524115"W 35000.00ft;398.2km/h;-52.62°;0.00°;
54790.50s;33°21'1.469641"N 17°59'49.053515"W 35000.00ft;398.6km/h;-52.67°;0.00°;
54880.50s;33°24'16.941822"N 18°4'56.529326"W 35000.00ft;399.4km/h;-52.72°;0.00°;
54970.50s;33°27'32.632520"N 18°10'5.069189"W 35000.00ft;400.2km/h;-52.77°;0.00°;
55060.50s;33°30'48.514710"N 18°15'14.637187"W 35000.00ft;401.1km/h;-52.81°;0.00°;
55150.50s;33°34'4.468449"N 18°20'25.049824"W 35000.00ft;401.7km/h;-52.86°;0.00°;
55240.50s;33°37'20.310090"N 18°25'36.020686"W 35000.00ft;401.9km/h;-52.91°;0.00°;
55330.50s;33°40'35.836821"N 18°30'47.230115"W 35000.00ft;401.7km/h;-52.96°;0.00°;
55420.50s;33°43'50.872879"N 18°35'58.398560"W 35000.00ft;401.1km/h;-53.00°;0.00°;
55510.50s;33°47'5.305617"N 18°41'9.344765"W 35000.00ft;400.3km/h;-53.05°;0.00°;
55600.50s;33°50'19.105380"N 18°46'20.018819"W 35000.00ft;399.5km/h;-53.10°;0.00°;
55690.50s;33°53'32.328507"N 18°51'30.508565"W 35000.00ft;398.7km/h;-53.15°;0.00°;
55780.50s;33°56'45.105292"N 18°56'41.021843"W 35000.00ft;398.3km/h;-53.20°;0.00°;
55870.50s;33°59'57.614983"N 19°1'51.847562"W 35000.00ft;398.2km/h;-53.25°;0.00°;
55960.50s;34°3'10.050365"N 19°7'3.299311"W 35000.00ft;398.5km/h;-53.30°;0.00°;
56050.50s;34°6'22.576535"N 19°12'15.648773"W 35000.00ft;399.1km/h;-53.34°;0.00°;
56140.50s;34°9'35.292030"N 19°17'29.061977"W 35000.00ft;399.9km/h;-53.39°;0.00°;
56230.50s;34°12'48.202967"N 19°22'43.555861"W 35000.00ft;400.8km/h;-53.44°;0.00°;
56320.50s;34°16'1.219453"N 19°27'58.990579"W 35000.00ft;401.5km/h;-53.49°;0.00°;
56410.50s;34°19'14.177017"N 19°33'15.102703"W 35000.00ft;401.9km/h;-53.54°;0.00°;
56500.50s;34°22'26.876862"N 19°38'31.569820"W 35000.00ft;401.8km/h;-53.59°;0.00°;
56590.50s;34°25'39.132348"N 19°43'48.086340"W 35000.00ft;401.3km/h;-53.64°;0.00°;
56680.50s;34°28'50.808810"N 19°49'4.429451"W 35000.00ft;400.6km/h;-53.69°;0.00°;
56770.50s;34°32'1.848710"N 19°54'20.501780"W 35000.00ft;399.7km/h;-53.74°;0.00°;
56860.50s;34°35'12.279968"N 19°59'36.346770"W 35000.00ft;399.0km/h;-53.79°;0.00°;
56950.50s;34°38'22.208777"N 20°4'52.138482"W 35000.00ft;398.4km/h;-53.84°;0.00°;
57040.50s;34°41'31.798983"N 20°10'8.148841"W 35000.00ft;398.1km/h;-53.89°;0.00°;
57130.50s;34°44'41.240260"N 20°15'24.695645"W 35000.00ft;398.3km/h;-53.94°;0.00°;
57220.50s;34°47'50.708709"N 20°20'42.077117"W 35000.00ft;398.8km/h;-53.99°;0.00°;
57310.50s;34°51'0.326733"N 20°26'0.504269"W 35000.00ft;399.7km/h;-54.04°;0.00°;
57400.50s;34°54'10.132150"N 20°31'20.047792"W 35000.00ft;400.5km/h;-54.09°;0.00°;
57490.50s;34°57'20.066677"N 20°36'40.616851"W 35000.00ft;401.3km/h;-54.15°;0.00°;
57580.50s;35°0'29.989089"N 20°42'1.979308"W 35000.00ft;401.8km/h;-54.20°;0.00°;
57670.50s;35°3'39.709862"N 20°47'23.818698"W 35000.00ft;401.9km/h;-54.25°;0.00°;
57760.50s;35°6'49.036408"N 20°52'45.810106"W 35000.00ft;401.5km/h;-54.30°;0.00°;
57850.50s;35°9'57.815618"N 20°58'7.692609"W 35000.00ft;400.9km/h;-54.35°;0.00°;
57940.50s;35°13'5.963891"N 21°3'29.321462"W 35000.00ft;400.0km/h;-54.40°;0.00°;
58030.50s;35°16'13.480779"N 21°8'50.692990"W 35000.00ft;399.2km/h;-54.46°;0.00°;
58120.50s;35°19'20.446743"N 21°14'11.942556"W 35000.00ft;398.5km/h;-54.51°;0.00°;
58210.50s;35°22'27.007032"N 21°19'33.318561"W 35000.00ft;398.2km/h;-54.56°;0.00°;
58300.50s;35°25'33.343736"N 21°24'55.135618"W 35000.00ft;398.2km/h;-54.61°;0.00°;
58390.50s;35°28'39.638940"N 21°30'17.711590"W 35000.00ft;398.6km/h;-54.66°;0.00°;
58480.50s;35°31'46.034541"N 21°35'41.297847"W 35000.00ft;399.4km/h;-54.72°;0.00°;
58570.50s;35°34'52.597670"N 21°41'6.018218"W 35000.00ft;400.2km/h;-54.77°;0.00°;
