time;position;tas;heading_angle;climb_angle;
13342.27s;53°19'20.352804"N 17°4'18.020156"E 20003.21ft;704.7km/h;70.09°;-0.00°;
13393.69s;53°21'10.819594"N 17°12'52.036182"E 20002.98ft;705.9km/h;70.21°;-0.00°;
13445.12s;53°23'0.790121"N 17°21'27.353219"E 20002.77ft;706.7km/h;70.32°;-0.00°;
13496.55s;53°24'50.185903"N 17°30'3.617994"E 20002.57ft;707.0km/h;70.44°;-0.00°;
13547.98s;53°26'38.926980"N 17°38'40.460097"E 20002.39ft;706.8km/h;70.55°;-0.00°;
13599.41s;53°28'26.937581"N 17°47'17.518520"E 20002.22ft;706.1km/h;70.67°;-0.00°;
13650.84s;53°30'14.151421"N 17°55'54.467597"E 20002.06ft;704.9km/h;70.78°;-0.00°;
13702.27s;53°32'0.516251"N 18°4'31.040465"E 20001.91ft;703.4km/h;70.90°;-0.00°;
13753.69s;53°33'45.997345"N 18°13'7.048342"E 20001.78ft;701.7km/h;71.01°;-0.00°;
13805.12s;53°35'30.579684"N 18°21'42.394212"E 20001.65ft;699.8km/h;71.13°;-0.00°;
13856.55s;53°37'14.268699"N 18°30'17.079921"E 20001.53ft;698.0km/h;71.25°;-0.00°;
13907.98s;53°38'57.089530"N 18°38'51.206135"E 20001.42ft;696.2km/h;71.36°;-0.00°;
13959.41s;53°40'39.084879"N 18°47'24.965164"E 20001.32ft;694.8km/h;71.48°;-0.00°;
14010.84s;53°42'20.311621"N 18°55'58.627132"E 20001.23ft;693.7km/h;71.59°;-0.00°;
14062.27s;53°44'0.836443"N 19°4'32.520490"E 20001.14ft;693.1km/h;71.71°;-0.00°;
14113.69s;53°45'40.730813"N 19°13'7.008259"E 20001.06ft;693.0km/h;71.82°;-0.00°;
14165.12s;53°47'20.065675"N 19°21'42.461715"E 20000.98ft;693.4km/h;71.94°;-0.00°;
14216.55s;53°48'58.906235"N 19°30'19.233406"E 20000.91ft;694.3km/h;72.05°;-0.00°;
14267.98s;53°50'37.307225"N 19°38'57.631450"E 20000.85ft;695.5km/h;72.17°;-0.00°;
14319.41s;53°52'15.308972"N 19°47'37.896979"E 20000.79ft;697.1km/h;72.29°;-0.00°;
14370.84s;53°53'52.934562"N 19°56'20.186348"E 20000.73ft;698.9km/h;72.40°;-0.00°;
14422.27s;53°55'30.188282"N 20°5'4.559434"E 20000.68ft;700.8km/h;72.52°;-0.00°;
14473.69s;53°57'7.055436"N 20°13'50.974849"E 20000.63ft;702.6km/h;72.64°;-0.00°;
14525.12s;53°58'43.503543"N 20°22'39.292459"E 20000.58ft;704.3km/h;72.76°;-0.00°;
14576.55s;54°0'19.484805"N 20°31'29.283036"E 20000.54ft;705.6km/h;72.88°;-0.00°;
14627.98s;54°1'54.939651"N 20°40'20.644362"E 20000.50ft;706.5km/h;73.00°;-0.00°;
14679.41s;54°3'29.801084"N 20°49'13.022645"E 20000.47ft;707.0km/h;73.12°;-0.00°;
14730.84s;54°5'3.999509"N 20°58'6.037716"E 20000.43ft;706.9km/h;73.24°;-0.00°;
14782.27s;54°6'37.467681"N 21°6'59.310195"E 20000.40ft;706.4km/h;73.36°;-0.00°;
14833.69s;54°8'10.145412"N 21°15'52.488669"E 20000.37ft;705.4km/h;73.48°;-0.00°;
14885.12s;54°9'41.983704"N 21°24'45.274922"E 20000.35ft;704.0km/h;73.60°;-0.00°;
14936.55s;54°11'12.948015"N 21°33'37.445379"E 20000.32ft;702.3km/h;73.72°;-0.00°;
14987.98s;54°12'43.020438"N 21°42'28.867215"E 20000.30ft;700.4km/h;73.84°;-0.00°;
15039.41s;54°14'12.200652"N 21°51'19.507939"E 20000.28ft;698.6km/h;73.96°;-0.00°;
15090.84s;54°15'40.505587"N 22°0'9.437751"E 20000.26ft;696.8km/h;74.08°;-0.00°;
15142.27s;54°17'7.967862"N 22°8'58.824479"E 20000.24ft;695.3km/h;74.20°;-0.00°;
15193.69s;54°18'34.633108"N 22°17'47.921447"E 20000.22ft;694.1km/h;74.32°;-0.00°;
15245.12s;54°20'0.556398"N 22°26'37.049136"E 20000.21ft;693.3km/h;74.44°;-0.00°;
15296.55s;54°21'25.798042"N 22°35'26.571946"E 20000.19ft;693.0km/h;74.56°;-0.00°;
15347.98s;54°22'50.419068"N 22°44'16.871734"E 20000.18ft;693.2km/h;74.68°;-0.00°;
15399.41s;54°24'14.476713"N 22°53'8.320024"E 20000.17ft;693.9km/h;74.80°;-0.00°;
15450.84s;54°25'38.020252"N 23°2'1.250907"E 20000.15ft;695.1km/h;74.92°;-0.00°;
15502.27s;54°27'1.087460"N 23°10'55.936576"E 20000.14ft;696.6km/h;75.04°;-0.00°;
15553.69s;54°28'23.701962"N 23°19'52.567275"E 20000.13ft;698.3km/h;75.17°;-0.00°;
15605.12s;54°29'45.871640"N 23°28'51.237120"E 20000.12ft;700.2km/h;75.29°;-0.00°;
15656.55s;54°31'7.588214"N 23°37'51.936823"E 20000.11ft;702.0km/h;75.41°;-0.00°;
15707.98s;54°32'28.827989"N 23°46'54.553860"E 20000.11ft;703.8km/h;75.53°;-0.00°;
15759.41s;54°33'49.553726"N 23°55'58.880098"E 20000.10ft;705.2km/h;75.66°;-0.00°;
15810.84s;54°35'9.717446"N 24°5'4.626333"E 20000.09ft;706.3km/h;75.78°;-0.00°;
15862.27s;54°36'29.263986"N 24°14'11.442713"E 20000.09ft;706.9km/h;75.90°;-0.00°;
15913.69s;54°37'48.135000"N 24°23'18.943585"E 20000.08ft;707.0km/h;76.03°;-0.00°;
15965.12s;54°39'6.273138"N 24°32'26.734988"E 20000.07ft;706.6km/h;76.15°;-0.00°;
16016.55s;54°40'23.626066"N 24°41'34.442800"E 20000.07ft;705.7km/h;76.28°;-0.00°;
16067.98s;54°41'40.150063"N 24°50'41.739511"E 20000.06ft;704.5km/h;76.40°;-0.00°;
16119.41s;54°42'55.812927"N 24°59'48.367696"E 20000.06ft;702.9km/h;76.53°;-0.00°;
16170.84s;54°44'10.595998"N 25°8'54.158462"E 20000.05ft;701.1km/h;76.65°;-0.00°;
16222.27s;54°45'24.495167"N 25°17'59.043543"E 20000.05ft;699.2km/h;76.78°;-0.00°;
16273.69s;54°46'37.520820"N 25°27'3.060143"E 20000.05ft;697.4km/h;76.90°;-0.00°;
16325.12s;54°47'49.696737"N 25°36'6.348164"E 20000.04ft;695.7km/h;77.03°;-0.00°;
16376.55s;54°49'1.058044"N 25°45'9.140015"E 20000.04ft;694.4km/h;77.15°;-0.00°;
16427.98s;54°50'11.648387"N 25°54'11.743701"E 20000.04ft;693.5km/h;77.27°;-0.00°;
16479.41s;54°51'21.516538"N 26°3'14.520428"E 20000.03ft;693.0km/h;77.40°;-0.00°;
16530.84s;54°52'30.712692"N 26°12'17.858314"E 20000.03ft;693.1km/h;77.52°;-0.00°;
16582.27s;54°53'39.284729"N 26°21'22.144106"E 20000.03ft;693.6km/h;77.65°;-0.00°;
16633.69s;54°54'47.274711"N 26°30'27.734943"E 20000.03ft;694.6km/h;77.77°;-0.00°;
16685.12s;54°55'54.715859"N 26°39'34.932201"E 20000.03ft;696.0km/h;77.90°;-0.00°;
16736.55s;54°57'1.630230"N 26°48'43.959318"E 20000.02ft;697.7km/h;78.02°;-0.00°;
16787.98s;54°58'8.027251"N 26°57'54.945193"E 20000.02ft;699.6km/h;78.15°;-0.00°;
16839.41s;54°59'13.903194"N 27°7'7.914392"E 20000.02ft;701.4km/h;78.27°;-0.00°;
16890.84s;55°0'19.241624"N 27°16'22.784851"E 20000.02ft;703.2km/h;78.40°;-0.00°;
16942.27s;55°1'24.014764"N 27°25'39.373282"E 20000.02ft;704.7km/h;78.53°;-0.00°;
16993.69s;55°2'28.185656"N 27°34'57.407885"E 20000.02ft;705.9km/h;78.65°;-0.00°;
17045.12s;55°3'31.710948"N 27°44'16.547480"E 20000.02ft;706.7km/h;78.78°;-0.00°;
17096.55s;55°4'34.544094"N 27°53'36.405680"E 20000.01ft;707.0km/h;78.91°;-0.00°;
17147.98s;55°5'36.638706"N 28°2'56.578366"E 20000.01ft;706.8km/h;79.04°;-0.00°;
17199.41s;55°6'37.951829"N 28°12'16.672500"E 20000.01ft;706.1km/h;79.17°;-0.00°;
17250.84s;55°7'38.446889"N 28°21'36.334183"E 20000.01ft;704.9km/h;79.30°;-0.00°;
17302.27s;55°8'38.096111"N 28°30'55.273934"E 20000.01ft;703.4km/h;79.43°;-0.00°;
17353.69s;55°9'36.882241"N 28°40'13.287362"E 20000.01ft;701.7km/h;79.55°;-0.00°;
17405.12s;55°10'34.799467"N 28°49'30.269721"E 20000.01ft;699.8km/h;79.68°;-0.00°;
17456.55s;55°11'31.853487"N 28°58'46.223289"E 20000.01ft;698.0km/h;79.81°;-0.00°;
17507.98s;55°12'28.060748"N 29°8'1.257028"E 20000.01ft;696.2km/h;79.94°;-0.00°;
17559.41s;55°13'23.446915"N 29°17'15.578531"E 20000.01ft;694.8km/h;80.07°;-0.00°;
17610.84s;55°14'18.044719"N 29°26'29.478831"E 20000.01ft;693.7km/h;80.19°;-0.00°;
17662.27s;55°15'11.891335"N 29°35'43.311162"E 20000.01ft;693.1km/h;80.32°;-0.00°;
17713.69s;55°16'5.025503"N 29°44'57.465184"E 20000.01ft;693.0km/h;80.45°;-0.00°;
17765.12s;55°16'57.484601"N 29°54'12.338544"E 20000.01ft;693.4km/h;80.58°;-0.00°;
17816.55s;55°17'49.301887"N 30°3'28.307823"E 20000.01ft;694.3km/h;80.70°;-0.00°;
17867.98s;55°18'40.504108"N 30°12'45.700945"E 20000.00ft;695.5km/h;80.83°;-0.00°;
17919.41s;55°19'31.109636"N 30°22'4.773074"E 20000.00ft;697.1km/h;80.96°;-0.00°;
17970.84s;55°20'21.127273"N 30°31'25.687715"E 20000.00ft;698.9km/h;81.09°;-0.00°;
18022.27s;55°21'10.555778"N 30°40'48.504415"E 20000.00ft;700.8km/h;81.22°;-0.00°;
18073.69s;55°21'59.384153"N 30°50'13.173937"E 20000.00ft;702.6km/h;81.35°;-0.00°;
18125.12s;55°22'47.592630"N 30°59'39.541286"E 20000.00ft;704.3km/h;81.48°;-0.00°;
18176.55s;55°23'35.154287"N 31°9'7.356374"E 20000.00ft;705.6km/h;81.61°;-0.00°;
18227.98s;55°24'22.037142"N 31°18'36.291554"E 20000.00ft;706.5km/h;81.74°;-0.00°;
18279.41s;55°25'8.206561"N 31°28'5.964788"E 20000.00ft;707.0km/h;81.87°;-0.00°;
18330.84s;55°25'53.627792"N 31°37'35.966762"E 20000.00ft;706.9km/h;82.01°;-0.00°;
18382.27s;55°26'38.268432"N 31°47'5.890019"E 20000.00ft;706.4km/h;82.14°;-0.00°;
18433.69s;55°27'22.100642"N 31°56'35.357981"E 20000.00ft;705.4km/h;82.27°;-0.00°;
18485.12s;55°28'5.102959"N 32°6'4.051790"E 20000.00ft;704.0km/h;82.40°;-0.00°;
18536.55s;55°28'47.261585"N 32°15'31.733011"E 20000.00ft;702.3km/h;82.54°;-0.00°;
18587.98s;55°29'28.571059"N 32°24'58.260548"E 20000.00ft;700.4km/h;82.67°;-0.00°;
18639.41s;55°30'9.034306"N 32°34'23.600556"E 20000.00ft;698.6km/h;82.80°;-0.00°;
18690.84s;55°30'48.662066"N 32°43'47.828613"E 20000.00ft;696.8km/h;82.93°;-0.00°;
18742.27s;55°31'27.471755"N 32°53'11.123989"E 20000.00ft;695.3km/h;83.06°;-0.00°;
18793.69s;55°32'5.485892"N 33°2'33.756423"E 20000.00ft;694.1km/h;83.19°;-0.00°;
18845.12s;55°32'42.730180"N 33°11'56.066346"E 20000.00ft;693.3km/h;83.32°;-0.00°;
18896.55s;55°33'19.231427"N 33°21'18.439978"E 20000.00ft;693.0km/h;83.45°;-0.00°;
18947.98s;55°33'55.015446"N 33°30'41.281092"E 20000.00ft;693.2km/h;83.59°;-0.00°;
18999.41s;55°34'30.105097"N 33°40'4.981480"E 20000.00ft;693.9km/h;83.72°;-0.00°;
19050.84s;55°35'4.518609"N 33°49'29.892254"E 20000.00ft;695.1km/h;83.85°;-0.00°;
19102.27s;55°35'38.268302"N 33°58'56.298053"E 20000.00ft;696.6km/h;83.98°;-0.00°;
19153.69s;55°36'11.359792"N 34°8'24.396026"E 20000.00ft;698.3km/h;84.11°;-0.00°;
19205.12s;55°36'43.791717"N 34°17'54.281098"E 20000.00ft;700.2km/h;84.25°;-0.00°;
19256.55s;55°37'15.556006"N 34°27'25.938617"E 20000.00ft;702.0km/h;84.38°;-0.00°;
19307.98s;55°37'46.638625"N 34°36'59.244884"E 20000.00ft;703.8km/h;84.51°;-0.00°;
19359.41s;55°38'17.020753"N 34°46'33.975568"E 20000.00ft;705.2km/h;84.65°;-0.00°;
19410.84s;55°38'46.680259"N 34°56'9.821385"E 20000.00ft;706.3km/h;84.79°;-0.00°;
19462.27s;55°39'15.593365"N 35°5'46.409922"E 20000.00ft;706.9km/h;84.92°;-0.00°;
19513.69s;55°39'43.736350"N 35°15'23.332048"E 20000.00ft;707.0km/h;85.06°;-0.00°;
19565.12s;55°40'11.087161"N 35°25'0.170984"E 20000.00ft;706.6km/h;85.19°;-0.00°;
19616.55s;55°40'37.626800"N 35°34'36.531960"E 20000.00ft;705.7km/h;85.33°;-0.00°;
19667.98s;55°41'3.340383"N 35°44'12.070307"E 20000.00ft;704.5km/h;85.47°;-0.00°;
19719.41s;55°41'28.217792"N 35°53'46.515951"E 20000.00ft;702.9km/h;85.61°;-0.00°;
19770.84s;55°41'52.253882"N 36°3'19.692545"E 20000.00ft;701.1km/h;85.74°;-0.00°;
19822.27s;55°42'15.448210"N 36°12'51.529846"E 20000.00ft;699.2km/h;85.88°;-0.00°;
19873.69s;55°42'37.804308"N 36°22'22.068449"E 20000.00ft;697.4km/h;86.02°;-0.00°;
19925.12s;55°42'59.328518"N 36°31'51.456527"E 20000.00ft;695.7km/h;86.16°;-0.00°;
19976.55s;55°43'20.028395"N 36°41'19.938815"E 20000.00ft;694.4km/h;86.30°;-0.00°;
20027.98s;55°43'39.910644"N 36°50'47.838642"E 20000.00ft;693.5km/h;86.44°;-0.00°;
20079.41s;55°43'58.978359"N 37°0'15.534334"E 20000.00ft;693.0km/h;86.59°;-0.00°;
20130.84s;55°44'17.226869"N 37°9'43.431754"E 20000.00ft;693.1km/h;86.73°;-0.00°;
20182.27s;55°44'34.635744"N 37°19'11.935161"E 20000.00ft;693.6km/h;86.89°;-0.00°;
20233.69s;55°44'51.146492"N 37°28'41.419337"E 20000.00ft;694.6km/h;87.05°;-0.00°;
20285.12s;55°45'6.543788"N 37°38'12.211352"E 20000.00ft;696.0km/h;87.26°;-0.00°;
20285.83s;55°45'6.298777"N 37°38'4.376504"E 20000.00ft;696.1km/h;-93.18°;-0.00°;
Switched destination to waypoint 4
20337.26s;55°47'34.455842"N 37°29'35.458487"E 20714.29ft;697.7km/h;-62.64°;1.25°;
20388.69s;55°50'2.416884"N 37°21'4.116597"E 21377.55ft;699.6km/h;-62.75°;1.16°;
20440.11s;55°52'30.181008"N 37°12'30.321966"E 21993.44ft;701.5km/h;-62.87°;1.07°;
20491.54s;55°54'57.718904"N 37°3'54.144541"E 22565.34ft;703.2km/h;-62.99°;0.99°;
20542.97s;55°57'24.974997"N 36°55'15.748580"E 23096.38ft;704.8km/h;-63.11°;0.92°;
20594.40s;55°59'51.871487"N 36°46'35.381293"E 23589.50ft;706.0km/h;-63.23°;0.85°;
20645.83s;56°2'18.313964"N 36°37'53.355441"E 24047.39ft;706.7km/h;-63.35°;0.79°;
20697.26s;56°4'44.198171"N 36°29'10.027111"E 24472.58ft;707.0km/h;-63.47°;0.74°;
20748.69s;56°7'9.417436"N 36°20'25.770253"E 24867.39ft;706.8km/h;-63.59°;0.68°;
20800.11s;56°9'33.870204"N 36°11'40.949815"E 25234.01ft;706.1km/h;-63.71°;0.63°;
20851.54s;56°11'57.467143"N 36°2'55.895403"E 25574.44ft;704.9km/h;-63.83°;0.59°;
20902.97s;56°14'20.137312"N 35°54'10.877370"E 25890.55ft;703.4km/h;-63.95°;0.55°;
20954.40s;56°16'41.832942"N 35°45'26.087096"E 26184.08ft;701.7km/h;-64.08°;0.51°;
21005.83s;56°19'2.532516"N 35°36'41.622890"E 26456.65ft;699.8km/h;-64.20°;0.48°;
21057.26s;56°21'22.241935"N 35°27'57.482554"E 26709.74ft;697.9km/h;-64.32°;0.44°;
21108.69s;56°23'40.993694"N 35°19'13.563207"E 26944.76ft;696.2km/h;-64.44°;0.41°;
21160.11s;56°25'58.844158"N 35°10'29.668371"E 27162.99ft;694.8km/h;-64.56°;0.38°;
21211.54s;56°28'15.869147"N 35°1'45.521869"E 27365.64ft;693.7km/h;-64.68°;0.36°;
21262.97s;56°30'32.158151"N 34°53'0.787541"E 27553.81ft;693.1km/h;-64.81°;0.33°;
21314.40s;56°32'47.807620"N 34°44'15.093372"E 27728.53ft;693.0km/h;-64.93°;0.31°;
21365.83s;56°35'2.913801"N 34°35'28.058311"E 27890.78ft;693.4km/h;-65.05°;0.29°;
21417.26s;56°37'17.565657"N 34°26'39.319847"E 28041.44ft;694.3km/h;-65.17°;0.27°;
21468.69s;56°39'31.838368"N 34°17'48.560353"E 28181.34ft;695.6km/h;-65.29°;0.25°;
21520.11s;56°41'45.787883"N 34°8'55.530292"E 28311.24ft;697.2km/h;-65.42°;0.23°;
21571.54s;56°43'59.446910"N 34°0'0.066599"E 28431.87ft;699.0km/h;-65.54°;0.21°;
21622.97s;56°46'12.822614"N 33°51'2.104891"E 28543.88ft;700.8km/h;-65.67°;0.20°;
21674.40s;56°48'25.896187"N 33°42'1.684603"E 28647.89ft;702.7km/h;-65.79°;0.18°;
21725.83s;56°50'38.624295"N 33°32'58.946652"E 28744.46ft;704.3km/h;-65.92°;0.17°;
21777.26s;56°52'50.942280"N 33°23'54.123767"E 28834.15ft;705.6km/h;-66.05°;0.16°;
21828.69s;56°55'2.768879"N 33°14'47.524149"E 28917.42ft;706.5km/h;-66.17°;0.14°;
21880.11s;56°57'14.012088"N 33°5'39.509620"E 28994.75ft;707.0km/h;-66.30°;0.13°;
21931.54s;56°59'24.575746"N 32°56'30.469811"E 29066.55ft;706.9km/h;-66.43°;0.12°;
21982.97s;57°1'34.366349"N 32°47'20.794239"E 29133.23ft;706.3km/h;-66.56°;0.12°;
22034.40s;57°3'43.299602"N 32°38'10.844277"E 29195.14ft;705.3km/h;-66.69°;0.11°;
22085.83s;57°5'51.306241"N 32°29'0.927057"E 29252.63ft;703.9km/h;-66.81°;0.10°;
22137.26s;57°7'58.336700"N 32°19'51.273187"E 29306.01ft;702.3km/h;-66.94°;0.09°;
22188.69s;57°10'4.364325"N 32°10'42.019921"E 29355.58ft;700.4km/h;-67.07°;0.09°;
22240.11s;57°12'9.386890"N 32°1'33.201020"E 29401.61ft;698.5km/h;-67.20°;0.08°;
22291.54s;57°14'13.426349"N 31°52'24.744068"E 29444.36ft;696.8km/h;-67.33°;0.07°;
22342.97s;57°16'16.526846"N 31°43'16.475453"E 29484.04ft;695.2km/h;-67.46°;0.07°;
22394.40s;57°18'18.751149"N 31°34'8.132706"E 29520.90ft;694.0km/h;-67.59°;0.06°;
22445.83s;57°20'20.175783"N 31°24'59.383298"E 29555.12ft;693.3km/h;-67.71°;0.06°;
22497.26s;57°22'20.885221"N 31°15'49.848592"E 29586.90ft;693.0km/h;-67.84°;0.06°;
22548.69s;57°24'20.965562"N 31°6'39.131204"E 29616.40ft;693.2km/h;-67.97°;0.05°;
22600.11s;57°26'20.498155"N 30°57'26.843830"E 29643.80ft;693.9km/h;-68.10°;0.05°;
22651.54s;57°28'19.553641"N 30°48'12.637443"E 29669.25ft;695.1km/h;-68.23°;0.04°;
22702.97s;57°30'18.186813"N 30°38'56.226832"E 29692.87ft;696.6km/h;-68.36°;0.04°;
22754.40s;57°32'16.432694"N 30°29'37.411621"E 29714.81ft;698.3km/h;-68.49°;0.04°;
22805.83s;57°34'14.304069"N 30°20'16.091244"E 29735.18ft;700.2km/h;-68.62°;0.04°;
22857.26s;57°36'11.790662"N 30°10'52.272766"E 29754.10ft;702.1km/h;-68.76°;0.03°;
22908.69s;57°38'8.859988"N 30°1'26.070962"E 29771.66ft;703.8km/h;-68.89°;0.03°;
22960.11s;57°40'5.459802"N 29°51'57.700625"E 29787.97ft;705.2km/h;-69.02°;0.03°;
23011.54s;57°42'1.521943"N 29°42'27.461624"E 29803.12ft;706.3km/h;-69.16°;0.03°;
23062.97s;57°43'56.967294"N 29°32'55.717760"E 29817.18ft;706.9km/h;-69.29°;0.02°;
23114.40s;57°45'51.711462"N 29°23'22.870939"E 29830.24ft;707.0km/h;-69.43°;0.02°;
23165.83s;57°47'45.670778"N 29°13'49.332488"E 29842.36ft;706.6km/h;-69.56°;0.02°;
23217.26s;57°49'38.768163"N 29°4'15.493691"E 29853.62ft;705.7km/h;-69.70°;0.02°;
23268.69s;57°51'30.938443"N 28°54'41.697677"E 29864.08ft;704.4km/h;-69.83°;0.02°;
23320.11s;57°53'22.132743"N 28°45'8.214679"E 29873.79ft;702.8km/h;-69.97°;0.02°;
23371.54s;57°55'12.321641"N 28°35'35.222486"E 29882.80ft;701.0km/h;-70.10°;0.02°;
23422.97s;57°57'1.496886"N 28°26'2.793523"E 29891.17ft;699.2km/h;-70.24°;0.01°;
23474.40s;57°58'49.671566"N 28°16'30.889497"E 29898.95ft;697.3km/h;-70.37°;0.01°;
23525.83s;58°0'36.878742"N 28°6'59.364051"E 29906.16ft;695.7km/h;-70.51°;0.01°;
23577.26s;58°2'23.168657"N 27°57'27.973244"E 29912.87ft;694.4km/h;-70.64°;0.01°;
23628.69s;58°4'8.604745"N 27°47'56.393120"E 29919.09ft;693.5km/h;-70.78°;0.01°;
23680.11s;58°5'53.258745"N 27°38'24.243138"E 29924.87ft;693.0km/h;-70.92°;0.01°;
23731.54s;58°7'37.205274"N 27°28'51.113758"E 29930.24ft;693.1km/h;-71.05°;0.01°;
23782.97s;58°9'20.516264"N 27°19'16.596226"E 29935.22ft;693.7km/h;-71.19°;0.01°;
23834.40s;58°11'3.255660"N 27°9'40.312392"E 29939.85ft;694.7km/h;-71.32°;0.01°;
23885.83s;58°12'45.474769"N 27°0'1.942419"E 29944.14ft;696.1km/h;-71.46°;0.01°;
23937.26s;58°14'27.208583"N 26°50'21.248367"E 29948.13ft;697.7km/h;-71.60°;0.01°;
23988.69s;58°16'8.473320"N 26°40'38.091940"E 29951.84ft;699.6km/h;-71.73°;0.01°;
24040.11s;58°17'49.265376"N 26°30'52.445099"E 29955.28ft;701.5km/h;-71.87°;0.01°;
24091.54s;58°19'29.561712"N 26°21'4.392746"E 29958.47ft;703.2km/h;-72.01°;0.01°;
24142.97s;58°21'9.321656"N 26°11'14.127265"E 29961.44ft;704.8km/h;-72.15°;0.01°;
24194.40s;58°22'48.489947"N 26°1'21.935286"E 29964.19ft;706.0km/h;-72.29°;0.00°;
24245.83s;58°24'27.000802"N 25°51'28.177603"E 29966.75ft;706.7km/h;-72.43°;0.00°;
24297.26s;58°26'4.782675"N 25°41'33.263669"E 29969.13ft;707.0km/h;-72.57°;0.00°;
24348.69s;58°27'41.763370"N 25°31'37.622498"E 29971.33ft;706.8km/h;-72.72°;0.00°;
24400.11s;58°29'17.875111"N 25°21'41.672063"E 29973.38ft;706.1km/h;-72.86°;0.00°;
24451.54s;58°30'53.059219"N 25°11'45.789398"E 29975.28ft;704.9km/h;-73.00°;0.00°;
24502.97s;58°32'27.270056"N 25°1'50.283564"E 29977.05ft;703.4km/h;-73.14°;0.00°;
24554.40s;58°34'0.477960"N 24°51'55.373455"E 29978.69ft;701.7km/h;-73.28°;0.00°;
24605.83s;58°35'32.670985"N 24°42'1.172057"E 29980.21ft;699.8km/h;-73.43°;0.00°;
24657.26s;58°37'3.855328"N 24°32'7.678326"E 29981.62ft;697.9km/h;-73.57°;0.00°;
24708.69s;58°38'34.054455"N 24°22'14.777290"E 29982.93ft;696.2km/h;-73.71°;0.00°;
24760.11s;58°40'3.306980"N 24°12'22.248398"E 29984.15ft;694.8km/h;-73.85°;0.00°;
24811.54s;58°41'31.663503"N 24°2'29.781531"E 29985.29ft;693.7km/h;-73.99°;0.00°;
24862.97s;58°42'59.182620"N 23°52'36.999540"E 29986.34ft;693.1km/h;-74.13°;0.00°;
24914.40s;58°44'25.926434"N 23°42'43.485693"E 29987.31ft;693.0km/h;-74.28°;0.00°;
24965.83s;58°45'51.955875"N 23°32'48.814066"E 29988.22ft;693.4km/h;-74.42°;0.00°;
25017.26s;58°47'17.326182"N 23°22'52.580684"E 29989.06ft;694.3km/h;-74.56°;0.00°;
25068.69s;58°48'42.082878"N 23°12'54.433159"E 29989.84ft;695.6km/h;-74.70°;0.00°;
25120.11s;58°50'6.258503"N 23°2'54.096690"E 29990.57ft;697.2km/h;-74.84°;0.00°;
25171.54s;58°51'29.870354"N 22°52'51.394525"E 29991.24ft;699.0km/h;-74.99°;0.00°;
25222.97s;58°52'52.919367"N 22°42'46.261412"E 29991.87ft;700.8km/h;-75.13°;0.00°;
25274.40s;58°54'15.390205"N 22°32'38.749018"E 29992.45ft;702.7km/h;-75.28°;0.00°;
25325.83s;58°55'37.252531"N 22°22'29.022941"E 29992.99ft;704.3km/h;-75.42°;0.00°;
25377.26s;58°56'58.463355"N 22°12'17.351478"E 29993.49ft;705.6km/h;-75.57°;0.00°;
25428.69s;58°58'18.970249"N 22°2'4.086948"E 29993.95ft;706.5km/h;-75.72°;0.00°;
25480.11s;58°59'38.715192"N 21°51'49.640901"E 29994.39ft;707.0km/h;-75.86°;0.00°;
25531.54s;59°0'57.638752"N 21°41'34.454983"E 29994.79ft;706.9km/h;-76.01°;0.00°;
25582.97s;59°2'15.684277"N 21°31'18.969546"E 29995.16ft;706.3km/h;-76.16°;0.00°;
25634.40s;59°3'32.801808"N 21°21'3.592281"E 29995.50ft;705.3km/h;-76.31°;0.00°;
25685.83s;59°4'48.951423"N 21°10'48.669119"E 29995.83ft;703.9km/h;-76.45°;0.00°;
25737.26s;59°6'4.105783"N 21°0'34.459539"E 29996.12ft;702.3km/h;-76.60°;0.00°;
25788.69s;59°7'18.251716"N 20°50'21.118056"E 29996.40ft;700.4km/h;-76.75°;0.00°;
25840.11s;59°8'31.390743"N 20°40'8.683265"E 29996.66ft;698.5km/h;-76.90°;0.00°;
25891.54s;59°9'43.538527"N 20°29'57.075236"E 29996.90ft;696.8km/h;-77.04°;0.00°;
25942.97s;59°10'54.723318"N 20°19'46.101487"E 29997.12ft;695.2km/h;-77.19°;0.00°;
25994.40s;59°12'4.983513"N 20°9'35.471106"E 29997.32ft;694.0km/h;-77.34°;0.00°;
26045.83s;59°13'14.364540"N 19°59'24.816026"E 29997.52ft;693.3km/h;-77.49°;0.00°;
26097.26s;59°14'22.915298"N 19°49'13.717933"E 29997.69ft;693.0km/h;-77.63°;0.00°;
26148.69s;59°15'30.684413"N 19°39'1.738866"E 29997.86ft;693.2km/h;-77.78°;0.00°;
26200.11s;59°16'37.716603"N 19°28'48.453308"E 29998.01ft;693.9km/h;-77.93°;0.00°;
26251.54s;59°17'44.049398"N 19°18'33.479449"E 29998.15ft;695.1km/h;-78.08°;0.00°;
26302.97s;59°18'49.710454"N 19°8'16.507370"E 29998.28ft;696.6km/h;-78.22°;0.00°;
26354.40s;59°19'54.715650"N 18°57'57.322086"E 29998.41ft;698.3km/h;-78.37°;0.00°;
26405.83s;59°20'59.068085"N 18°47'35.819793"E 29998.52ft;700.2km/h;-78.52°;0.00°;
26457.26s;59°22'2.758031"N 18°37'12.016123"E 29998.63ft;702.1km/h;-78.67°;0.00°;
26508.69s;59°23'5.763835"N 18°26'46.045786"E 29998.72ft;703.8km/h;-78.82°;0.00°;
