time;position;tas;heading_angle;climb_angle;
86922.14s;42°3'43.838672"N 57°12'34.916621"W 30000.00ft;401.6km/h;-90.38°;0.00°;
87012.14s;42°3'41.240389"N 57°19'48.354682"W 30000.00ft;399.7km/h;-90.46°;0.00°;
87102.14s;42°3'38.187079"N 57°27'1.842285"W 30000.00ft;398.0km/h;-90.54°;0.00°;
87192.14s;42°3'34.675137"N 57°34'15.801162"W 30000.00ft;396.6km/h;-90.62°;0.00°;
87282.14s;42°3'30.700138"N 57°41'30.547541"W 30000.00ft;396.0km/h;-90.71°;0.00°;
87372.14s;42°3'26.258106"N 57°48'46.222833"W 30000.00ft;396.3km/h;-90.79°;0.00°;
87462.14s;42°3'21.346784"N 57°56'2.762431"W 30000.00ft;397.4km/h;-90.87°;0.00°;
87552.14s;42°3'15.966552"N 58°3'19.909431"W 30000.00ft;399.0km/h;-90.95°;0.00°;
87642.14s;42°3'10.120696"N 58°10'37.270271"W 30000.00ft;400.9km/h;-91.03°;0.00°;
87732.14s;42°3'3.814896"N 58°17'54.400164"W 30000.00ft;402.6km/h;-91.11°;0.00°;
87822.14s;42°2'57.056003"N 58°25'10.899682"W 30000.00ft;403.7km/h;-91.19°;0.00°;
87912.14s;42°2'49.850366"N 58°32'26.501451"W 30000.00ft;404.0km/h;-91.28°;0.00°;
88002.14s;42°2'42.202119"N 58°39'41.128037"W 30000.00ft;403.4km/h;-91.36°;0.00°;
88092.14s;42°2'34.111869"N 58°46'54.908430"W 30000.00ft;402.1km/h;-91.44°;0.00°;
88182.14s;42°2'25.576174"N 58°54'8.149509"W 30000.00ft;400.4km/h;-91.52°;0.00°;
88272.14s;42°2'16.587998"N 59°1'21.268743"W 30000.00ft;398.5km/h;-91.60°;0.00°;
88362.14s;42°2'7.138122"N 59°8'34.702787"W 30000.00ft;397.0km/h;-91.68°;0.00°;
88452.14s;42°1'57.217226"N 59°15'48.811908"W 30000.00ft;396.1km/h;-91.76°;0.00°;
88542.14s;42°1'46.818180"N 59°23'3.801084"W 30000.00ft;396.1km/h;-91.84°;0.00°;
88632.14s;42°1'35.937988"N 59°30'19.674967"W 30000.00ft;396.9km/h;-91.93°;0.00°;
88722.14s;42°1'24.578877"N 59°37'36.236524"W 30000.00ft;398.4km/h;-92.01°;0.00°;
88812.14s;42°1'12.748212"N 59°44'53.129649"W 30000.00ft;400.3km/h;-92.09°;0.00°;
88902.14s;42°1'0.457158"N 59°52'9.916447"W 30000.00ft;402.0km/h;-92.17°;0.00°;
88992.14s;42°0'47.718339"N 59°59'26.172325"W 30000.00ft;403.4km/h;-92.25°;0.00°;
89082.14s;42°0'34.542976"N 60°6'41.578174"W 30000.00ft;404.0km/h;-92.33°;0.00°;
89172.14s;42°0'20.938168"N 60°13'55.989524"W 30000.00ft;403.7km/h;-92.41°;0.00°;
89262.14s;42°0'6.904964"N 60°21'9.467626"W 30000.00ft;402.6km/h;-92.49°;0.00°;
89352.14s;41°59'52.437735"N 60°28'22.265669"W 30000.00ft;401.0km/h;-92.57°;0.00°;
89442.14s;41°59'37.525082"N 60°35'34.773169"W 30000.00ft;399.1km/h;-92.66°;0.00°;
89532.14s;41°59'22.152139"N 60°42'47.430649"W 30000.00ft;397.4km/h;-92.74°;0.00°;
89622.14s;41°59'6.303839"N 60°50'0.633222"W 30000.00ft;396.3km/h;-92.82°;0.00°;
89712.14s;41°58'49.968405"N 60°57'14.644099"W 30000.00ft;396.0km/h;-92.90°;0.00°;
89802.14s;41°58'33.140281"N 61°4'29.536877"W 30000.00ft;396.6km/h;-92.98°;0.00°;
89892.14s;41°58'15.821787"N 61°11'45.179173"W 30000.00ft;397.9km/h;-93.06°;0.00°;
89982.14s;41°57'58.023040"N 61°19'1.261168"W 30000.00ft;399.6km/h;-93.14°;0.00°;
90072.14s;41°57'39.760083"N 61°26'17.362822"W 30000.00ft;401.5km/h;-93.22°;0.00°;
90162.14s;41°57'21.051544"N 61°33'33.045094"W 30000.00ft;403.0km/h;-93.30°;0.00°;
90252.14s;41°57'1.914550"N 61°40'47.945278"W 30000.00ft;403.9km/h;-93.39°;0.00°;
90342.14s;41°56'42.360777"N 61°48'1.855667"W 30000.00ft;403.9km/h;-93.47°;0.00°;
90432.14s;41°56'22.393562"N 61°55'14.768403"W 30000.00ft;403.1km/h;-93.55°;0.00°;
90522.14s;41°56'2.006783"N 62°2'26.876755"W 30000.00ft;401.6km/h;-93.63°;0.00°;
90612.14s;41°55'41.185852"N 62°9'38.532546"W 30000.00ft;399.7km/h;-93.71°;0.00°;
90702.14s;41°55'19.910671"N 62°16'50.169040"W 30000.00ft;398.0km/h;-93.79°;0.00°;
90792.14s;41°54'58.159976"N 62°24'2.206107"W 30000.00ft;396.6km/h;-93.87°;0.00°;
90882.14s;41°54'35.916132"N 62°31'14.958330"W 30000.00ft;396.0km/h;-93.95°;0.00°;
90972.14s;41°54'13.169308"N 62°38'28.566115"W 30000.00ft;396.3km/h;-94.03°;0.00°;
91062.14s;41°53'49.920047"N 62°45'42.964778"W 30000.00ft;397.4km/h;-94.11°;0.00°;
91152.14s;41°53'26.179607"N 62°52'57.898363"W 30000.00ft;399.0km/h;-94.19°;0.00°;
91242.14s;41°53'1.967882"N 63°0'12.975139"W 30000.00ft;400.9km/h;-94.28°;0.00°;
91332.14s;41°52'37.309300"N 63°7'27.752679"W 30000.00ft;402.6km/h;-94.36°;0.00°;
91422.14s;41°52'12.227541"N 63°14'41.833945"W 30000.00ft;403.7km/h;-94.44°;0.00°;
91512.14s;41°51'46.740227"N 63°21'54.953447"W 30000.00ft;404.0km/h;-94.52°;0.00°;
91602.14s;41°51'20.854785"N 63°29'7.034690"W 30000.00ft;403.4km/h;-94.60°;0.00°;
91692.14s;41°50'54.566452"N 63°36'18.206395"W 30000.00ft;402.1km/h;-94.68°;0.00°;
91782.14s;41°50'27.858957"N 63°43'28.773991"W 30000.00ft;400.4km/h;-94.76°;0.00°;
91872.14s;41°50'0.707806"N 63°50'39.152599"W 30000.00ft;398.5km/h;-94.84°;0.00°;
91962.14s;41°49'33.085533"N 63°57'49.776138"W 30000.00ft;397.0km/h;-94.92°;0.00°;
92052.14s;41°49'4.967786"N 64°5'1.002378"W 30000.00ft;396.1km/h;-95.00°;0.00°;
92142.14s;41°48'36.338924"N 64°12'13.034637"W 30000.00ft;396.1km/h;-95.08°;0.00°;
92232.14s;41°48'7.195842"N 64°19'25.877177"W 30000.00ft;396.9km/h;-95.16°;0.00°;
92322.14s;41°47'37.549106"N 64°26'39.334021"W 30000.00ft;398.4km/h;-95.24°;0.00°;
92412.14s;41°47'7.421077"N 64°33'53.051404"W 30000.00ft;400.3km/h;-95.32°;0.00°;
92502.14s;41°46'36.841325"N 64°41'6.594606"W 30000.00ft;402.0km/h;-95.40°;0.00°;
92592.14s;41°46'5.840304"N 64°48'19.542386"W 30000.00ft;403.4km/h;-95.48°;0.00°;
92682.14s;41°45'34.442636"N 64°55'31.578429"W 30000.00ft;404.0km/h;-95.56°;0.00°;
92772.14s;41°45'2.661497"N 65°2'42.559877"W 30000.00ft;403.7km/h;-95.64°;0.00°;
92862.14s;41°44'30.495400"N 65°9'52.548016"W 30000.00ft;402.6km/h;-95.72°;0.00°;
92952.14s;41°43'57.928157"N 65°17'1.794449"W 30000.00ft;401.0km/h;-95.81°;0.00°;
93042.14s;41°43'24.932112"N 65°24'10.685804"W 30000.00ft;399.1km/h;-95.89°;0.00°;
93132.14s;41°42'51.474032"N 65°31'19.659039"W 30000.00ft;397.4km/h;-95.97°;0.00°;
93222.14s;41°42'17.522395"N 65°38'29.105824"W 30000.00ft;396.3km/h;-96.05°;0.00°;
93312.14s;41°41'43.054495"N 65°45'39.286854"W 30000.00ft;396.0km/h;-96.13°;0.00°;
93402.14s;41°41'8.061781"N 65°52'50.274758"W 30000.00ft;396.6km/h;-96.21°;0.00°;
93492.14s;41°40'32.552178"N 66°0'1.938029"W 30000.00ft;397.9km/h;-96.29°;0.00°;
93582.14s;41°39'56.548813"N 66°7'13.969464"W 30000.00ft;399.6km/h;-96.37°;0.00°;
93672.14s;41°39'20.085322"N 66°14'25.952876"W 30000.00ft;401.5km/h;-96.45°;0.00°;
93762.14s;41°38'43.198700"N 66°21'37.453520"W 30000.00ft;403.0km/h;-96.53°;0.00°;
93852.14s;41°38'5.921237"N 66°28'48.112510"W 30000.00ft;403.9km/h;-96.61°;0.00°;
93942.14s;41°37'28.273288"N 66°35'57.724641"W 30000.00ft;403.9km/h;-96.69°;0.00°;
94032.14s;41°36'50.258525"N 66°43'6.282667"W 30000.00ft;403.1km/h;-96.77°;0.00°;
94122.14s;41°36'11.862779"N 66°50'13.978407"W 30000.00ft;401.6km/h;-96.85°;0.00°;
94212.14s;41°35'33.056813"N 66°57'21.160470"W 30000.00ft;399.7km/h;-96.93°;0.00°;
94302.14s;41°34'53.802502"N 67°4'28.257833"W 30000.00ft;398.0km/h;-97.01°;0.00°;
94392.14s;41°34'14.061133"N 67°11'35.685952"W 30000.00ft;396.6km/h;-97.09°;0.00°;
94482.14s;41°33'33.802024"N 67°18'43.755893"W 30000.00ft;396.0km/h;-97.17°;0.00°;
94572.14s;41°32'53.009557"N 67°25'52.606265"W 30000.00ft;396.3km/h;-97.24°;0.00°;
94662.14s;41°32'11.687029"N 67°33'2.172796"W 30000.00ft;397.4km/h;-97.32°;0.00°;
94752.14s;41°31'29.856401"N 67°40'12.202144"W 30000.00ft;399.0km/h;-97.40°;0.00°;
94842.14s;41°30'47.553904"N 67°47'22.306908"W 30000.00ft;400.9km/h;-97.48°;0.00°;
94932.14s;41°30'4.822385"N 67°54'32.049814"W 30000.00ft;402.6km/h;-97.56°;0.00°;
95022.14s;41°29'21.702037"N 68°1'41.038716"W 30000.00ft;403.7km/h;-97.64°;0.00°;
95112.14s;41°28'38.221503"N 68°8'49.011684"W 30000.00ft;404.0km/h;-97.72°;0.00°;
95202.14s;41°27'54.391367"N 68°15'55.893661"W 30000.00ft;403.4km/h;-97.80°;0.00°;
95292.14s;41°27'10.201496"N 68°23'1.812343"W 30000.00ft;402.1km/h;-97.88°;0.00°;
95382.14s;41°26'25.622917"N 68°30'7.069870"W 30000.00ft;400.4km/h;-97.96°;0.00°;
95472.14s;41°25'40.613892"N 68°37'12.076516"W 30000.00ft;398.5km/h;-98.04°;0.00°;
95562.14s;41°24'55.128949"N 68°44'17.260866"W 30000.00ft;397.0km/h;-98.12°;0.00°;
95652.14s;41°24'9.128907"N 68°51'22.976073"W 30000.00ft;396.1km/h;-98.20°;0.00°;
95742.14s;41°23'22.589713"N 68°58'29.422626"W 30000.00ft;396.1km/h;-98.28°;0.00°;
95832.14s;41°22'35.508102"N 69°5'36.604450"W 30000.00ft;396.9km/h;-98.36°;0.00°;
95922.14s;41°21'47.902777"N 69°12'44.327881"W 30000.00ft;398.4km/h;-98.44°;0.00°;
96012.14s;41°20'59.810752"N 69°19'52.243704"W 30000.00ft;400.3km/h;-98.52°;0.00°;
96102.14s;41°20'11.279581"N 69°26'59.923055"W 30000.00ft;402.0km/h;-98.59°;0.00°;
96192.14s;41°19'22.357116"N 69°34'6.950621"W 30000.00ft;403.4km/h;-98.67°;0.00°;
96282.14s;41°18'33.081007"N 69°41'13.014811"W 30000.00ft;404.0km/h;-98.75°;0.00°;
96372.14s;41°17'43.470260"N 69°48'17.975245"W 30000.00ft;403.7km/h;-98.83°;0.00°;
96462.14s;41°16'53.520761"N 69°55'21.892877"W 30000.00ft;402.6km/h;-98.91°;0.00°;
96552.14s;41°16'3.205815"N 70°2'25.016220"W 30000.00ft;401.0km/h;-98.99°;0.00°;
96642.14s;41°15'12.481689"N 70°9'27.726709"W 30000.00ft;399.1km/h;-99.07°;0.00°;
96732.14s;41°14'21.296994"N 70°16'30.455143"W 30000.00ft;397.4km/h;-99.15°;0.00°;
96822.14s;41°13'29.603934"N 70°23'33.587443"W 30000.00ft;396.3km/h;-99.23°;0.00°;
96912.14s;41°12'37.368943"N 70°30'37.380274"W 30000.00ft;396.0km/h;-99.31°;0.00°;
97002.14s;41°11'44.580373"N 70°37'41.904902"W 30000.00ft;396.6km/h;-99.39°;0.00°;
97092.14s;41°10'51.251464"N 70°44'47.031515"W 30000.00ft;397.9km/h;-99.46°;0.00°;
97182.14s;41°9'57.417885"N 70°51'52.457365"W 30000.00ft;399.6km/h;-99.54°;0.00°;
97272.14s;41°9'3.130279"N 70°58'57.772585"W 30000.00ft;401.5km/h;-99.62°;0.00°;
97362.14s;41°8'8.443375"N 71°6'2.549276"W 30000.00ft;403.0km/h;-99.70°;0.00°;
97452.14s;41°7'13.404026"N 71°13'6.434450"W 30000.00ft;403.9km/h;-99.78°;0.00°;
97542.14s;41°6'18.040778"N 71°20'9.226552"W 30000.00ft;403.9km/h;-99.86°;0.00°;
97632.14s;41°5'22.357292"N 71°27'10.918921"W 30000.00ft;403.1km/h;-99.94°;0.00°;
97722.14s;41°4'26.331153"N 71°34'11.700731"W 30000.00ft;401.6km/h;-100.02°;0.00°;
97812.14s;41°3'29.918377"N 71°41'11.915255"W 30000.00ft;399.7km/h;-100.10°;0.00°;
97902.14s;41°2'33.062747"N 71°48'11.984594"W 30000.00ft;398.0km/h;-100.17°;0.00°;
97992.14s;41°1'35.707966"N 71°55'12.317288"W 30000.00ft;396.6km/h;-100.25°;0.00°;
98082.14s;41°0'37.810007"N 72°2'13.218976"W 30000.00ft;396.0km/h;-100.33°;0.00°;
98172.14s;40°59'39.346932"N 72°9'14.825559"W 30000.00ft;396.3km/h;-100.41°;0.00°;
98262.14s;40°58'40.323981"N 72°16'17.073408"W 30000.00ft;397.4km/h;-100.49°;0.00°;
98352.14s;40°57'40.772721"N 72°23'19.713083"W 30000.00ft;399.0km/h;-100.57°;0.00°;
98442.14s;40°56'40.744366"N 72°30'22.363516"W 30000.00ft;400.9km/h;-100.65°;0.00°;
98532.14s;40°55'40.298627"N 72°37'24.594818"W 30000.00ft;402.6km/h;-100.73°;0.00°;
98622.14s;40°54'39.490485"N 72°44'26.021620"W 30000.00ft;403.7km/h;-100.81°;0.00°;
98712.14s;40°53'38.357733"N 72°51'26.386600"W 30000.00ft;404.0km/h;-100.89°;0.00°;
98802.14s;40°52'36.912038"N 72°58'25.615998"W 30000.00ft;403.4km/h;-100.97°;0.00°;
98892.14s;40°51'35.135481"N 73°5'23.835038"W 30000.00ft;402.1km/h;-101.05°;0.00°;
98982.14s;40°50'32.983370"N 73°12'21.339916"W 30000.00ft;400.4km/h;-101.13°;0.00°;
99072.14s;40°49'30.392673"N 73°19'18.532484"W 30000.00ft;398.5km/h;-101.22°;0.00°;
99162.14s;40°48'27.294099"N 73°26'15.831826"W 30000.00ft;397.0km/h;-101.30°;0.00°;
99252.14s;40°47'23.624745"N 73°33'13.581907"W 30000.00ft;396.1km/h;-101.38°;0.00°;
99342.14s;40°46'19.337404"N 73°40'11.975089"W 30000.00ft;396.1km/h;-101.47°;0.00°;
99432.14s;40°45'14.400558"N 73°47'11.007085"W 30000.00ft;396.9km/h;-101.56°;0.00°;
99522.14s;40°44'8.768641"N 73°54'10.467489"W 30000.00ft;398.4km/h;-101.67°;0.00°;
99545.90s;40°43'50.982246"N 73°56'2.043885"W 30000.00ft;398.9km/h;-101.88°;0.00°;
Switched destination to waypoint 10
99597.33s;40°46'36.004691"N 73°49'55.471295"W 30000.00ft;699.9km/h;59.29°;0.00°;
99648.76s;40°49'21.213947"N 73°43'47.052204"W 30000.00ft;701.8km/h;59.36°;0.00°;
99700.18s;40°52'6.065935"N 73°37'38.189365"W 30000.00ft;703.5km/h;59.43°;0.00°;
99751.61s;40°54'50.530458"N 73°31'28.948490"W 30000.00ft;705.0km/h;59.49°;0.00°;
99803.04s;40°57'34.581811"N 73°25'19.386060"W 30000.00ft;706.1km/h;59.56°;0.00°;
99854.47s;41°0'18.200547"N 73°19'9.545183"W 30000.00ft;706.8km/h;59.63°;0.00°;
99905.90s;41°3'1.374776"N 73°12'59.452413"W 30000.00ft;707.0km/h;59.70°;0.00°;
99957.33s;41°5'44.100922"N 73°6'49.115746"W 30000.00ft;706.7km/h;59.76°;0.00°;
100008.76s;41°8'26.383874"N 73°0'38.523957"W 30000.00ft;705.9km/h;59.83°;0.00°;
100060.18s;41°11'8.236526"N 72°54'27.647321"W 30000.00ft;704.7km/h;59.90°;0.00°;
100111.61s;41°13'49.678743"N 72°48'16.439674"W 30000.00ft;703.1km/h;59.97°;0.00°;
100163.04s;41°16'30.735833"N 72°42'4.841663"W 30000.00ft;701.3km/h;60.04°;0.00°;
100214.47s;41°19'11.436623"N 72°35'52.784958"W 30000.00ft;699.5km/h;60.10°;0.00°;
100265.90s;41°21'51.811304"N 72°29'40.197131"W 30000.00ft;697.6km/h;60.17°;0.00°;
100317.33s;41°24'31.889170"N 72°23'27.006834"W 30000.00ft;696.0km/h;60.24°;0.00°;
100368.76s;41°27'11.696445"N 72°17'13.148919"W 30000.00ft;694.6km/h;60.31°;0.00°;
100420.18s;41°29'51.254330"N 72°10'58.569131"W 30000.00ft;693.6km/h;60.38°;0.00°;
100471.61s;41°32'30.577428"N 72°4'43.228012"W 30000.00ft;693.1km/h;60.45°;0.00°;
100523.04s;41°35'9.672640"N 71°58'27.103769"W 30000.00ft;693.1km/h;60.52°;0.00°;
100574.47s;41°37'48.538634"N 71°52'10.193855"W 30000.00ft;693.5km/h;60.59°;0.00°;
100625.90s;41°40'27.165898"N 71°45'52.515182"W 30000.00ft;694.5km/h;60.66°;0.00°;
100677.33s;41°43'5.537383"N 71°39'34.102922"W 30000.00ft;695.8km/h;60.73°;0.00°;
100728.76s;41°45'43.629694"N 71°33'15.007987"W 30000.00ft;697.4km/h;60.80°;0.00°;
100780.18s;41°48'21.414723"N 71°26'55.293373"W 30000.00ft;699.3km/h;60.87°;0.00°;
100831.61s;41°50'58.861619"N 71°20'35.029612"W 30000.00ft;701.2km/h;60.94°;0.00°;
100883.04s;41°53'35.938948"N 71°14'14.289681"W 30000.00ft;702.9km/h;61.01°;0.00°;
100934.47s;41°56'12.616878"N 71°7'53.143707"W 30000.00ft;704.5km/h;61.08°;0.00°;
100985.90s;41°58'48.869253"N 71°1'31.653878"W 30000.00ft;705.8km/h;61.15°;0.00°;
101037.33s;42°1'24.675374"N 70°55'9.869896"W 30000.00ft;706.6km/h;61.23°;0.00°;
101088.76s;42°4'0.021398"N 70°48'47.825340"W 30000.00ft;707.0km/h;61.30°;0.00°;
101140.18s;42°6'34.901220"N 70°42'25.535167"W 30000.00ft;706.8km/h;61.37°;0.00°;
101191.61s;42°9'9.316806"N 70°36'2.994555"W 30000.00ft;706.2km/h;61.44°;0.00°;
101243.04s;42°11'43.277936"N 70°29'40.179181"W 30000.00ft;705.1km/h;61.51°;0.00°;
101294.47s;42°14'16.801389"N 70°23'17.046891"W 30000.00ft;703.7km/h;61.58°;0.00°;
101345.90s;42°16'49.909622"N 70°16'53.540677"W 30000.00ft;702.0km/h;61.66°;0.00°;
101397.33s;42°19'22.629056"N 70°10'29.592728"W 30000.00ft;700.1km/h;61.73°;0.00°;
101448.76s;42°21'54.988070"N 70°4'5.129273"W 30000.00ft;698.2km/h;61.80°;0.00°;
101500.18s;42°24'27.014878"N 69°57'40.075868"W 30000.00ft;696.5km/h;61.87°;0.00°;
101551.61s;42°26'58.735417"N 69°51'14.362750"W 30000.00ft;695.0km/h;61.95°;0.00°;
101603.04s;42°29'30.171411"N 69°44'47.929859"W 30000.00ft;693.9km/h;62.02°;0.00°;
101654.47s;42°32'1.338751"N 69°38'20.731186"W 30000.00ft;693.2km/h;62.09°;0.00°;
101705.90s;42°34'32.246300"N 69°31'52.738109"W 30000.00ft;693.0km/h;62.17°;0.00°;
101757.33s;42°37'2.895206"N 69°25'23.941487"W 30000.00ft;693.3km/h;62.24°;0.00°;
101808.76s;42°39'33.278783"N 69°18'54.352357"W 30000.00ft;694.1km/h;62.31°;0.00°;
101860.18s;42°42'3.382944"N 69°12'24.001173"W 30000.00ft;695.3km/h;62.39°;0.00°;
101911.61s;42°44'33.187178"N 69°5'52.935644"W 30000.00ft;696.9km/h;62.46°;0.00°;
101963.04s;42°47'2.665972"N 68°59'21.217319"W 30000.00ft;698.7km/h;62.54°;0.00°;
102014.47s;42°49'31.790597"N 68°52'48.917168"W 30000.00ft;700.5km/h;62.61°;0.00°;
102065.90s;42°52'0.531105"N 68°46'16.110469"W 30000.00ft;702.4km/h;62.69°;0.00°;
102117.33s;42°54'28.858419"N 68°39'42.871369"W 30000.00ft;704.0km/h;62.76°;0.00°;
102168.76s;42°56'56.746331"N 68°33'9.267518"W 30000.00ft;705.4km/h;62.84°;0.00°;
102220.18s;42°59'24.173299"N 68°26'35.355153"W 30000.00ft;706.4km/h;62.91°;0.00°;
102271.61s;43°1'51.123886"N 68°20'1.174993"W 30000.00ft;706.9km/h;62.99°;0.00°;
102323.04s;43°4'17.589764"N 68°13'26.749248"W 30000.00ft;706.9km/h;63.06°;0.00°;
102374.47s;43°6'43.570189"N 68°6'52.079953"W 30000.00ft;706.5km/h;63.14°;0.00°;
102425.90s;43°9'9.071932"N 68°0'17.148754"W 30000.00ft;705.5km/h;63.21°;0.00°;
102477.33s;43°11'34.108669"N 67°53'41.918171"W 30000.00ft;704.2km/h;63.29°;0.00°;
102528.76s;43°13'58.699877"N 67°47'6.334235"W 30000.00ft;702.6km/h;63.36°;0.00°;
102580.18s;43°16'22.869311"N 67°40'30.330338"W 30000.00ft;700.7km/h;63.44°;0.00°;
102631.61s;43°18'46.643191"N 67°33'53.831990"W 30000.00ft;698.8km/h;63.52°;0.00°;
102683.04s;43°21'10.048209"N 67°27'16.762169"W 30000.00ft;697.1km/h;63.59°;0.00°;
102734.47s;43°23'33.109519"N 67°20'39.046864"W 30000.00ft;695.5km/h;63.67°;0.00°;
102785.90s;43°25'55.848845"N 67°14'0.620415"W 30000.00ft;694.2km/h;63.75°;0.00°;
102837.33s;43°28'18.282847"N 67°7'21.430268"W 30000.00ft;693.4km/h;63.83°;0.00°;
102888.76s;43°30'40.421855"N 67°0'41.440792"W 30000.00ft;693.0km/h;63.90°;0.00°;
102940.18s;43°33'2.269072"N 66°54'0.635888"W 30000.00ft;693.2km/h;63.98°;0.00°;
102991.61s;43°35'23.820287"N 66°47'19.020195"W 30000.00ft;693.8km/h;64.06°;0.00°;
103043.04s;43°37'45.064124"N 66°40'36.618801"W 30000.00ft;694.9km/h;64.14°;0.00°;
103094.47s;43°40'5.982805"N 66°33'53.475479"W 30000.00ft;696.3km/h;64.22°;0.00°;
103145.90s;43°42'26.553370"N 66°27'9.649565"W 30000.00ft;698.0km/h;64.29°;0.00°;
103197.33s;43°44'46.749256"N 66°20'25.211713"W 30000.00ft;699.9km/h;64.37°;0.00°;
103248.76s;43°47'6.542131"N 66°13'40.238812"W 30000.00ft;701.8km/h;64.45°;0.00°;
103300.18s;43°49'25.903838"N 66°6'54.808444"W 30000.00ft;703.5km/h;64.53°;0.00°;
103351.61s;43°51'44.808314"N 66°0'8.993276"W 30000.00ft;705.0km/h;64.61°;0.00°;
103403.04s;43°54'3.233346"N 65°53'22.855789"W 30000.00ft;706.1km/h;64.69°;0.00°;
103454.47s;43°56'21.162031"N 65°46'36.443732"W 30000.00ft;706.8km/h;64.77°;0.00°;
103505.90s;43°58'38.583848"N 65°39'49.786618"W 30000.00ft;707.0km/h;64.85°;0.00°;
103557.33s;44°0'55.495248"N 65°33'2.893532"W 30000.00ft;706.7km/h;64.93°;0.00°;
103608.76s;44°3'11.899744"N 65°26'15.752405"W 30000.00ft;705.9km/h;65.01°;0.00°;
103660.18s;44°5'27.807477"N 65°19'28.330802"W 30000.00ft;704.7km/h;65.09°;0.00°;
103711.61s;44°7'43.234296"N 65°12'40.578187"W 30000.00ft;703.1km/h;65.18°;0.00°;
103763.04s;44°9'58.200426"N 65°5'52.429488"W 30000.00ft;701.3km/h;65.26°;0.00°;
103814.47s;44°12'12.728810"N 64°59'3.809718"W 30000.00ft;699.5km/h;65.34°;0.00°;
103865.90s;44°14'26.843244"N 64°52'14.639303"W 30000.00ft;697.6km/h;65.42°;0.00°;
103917.33s;44°16'40.566437"N 64°45'24.839755"W 30000.00ft;696.0km/h;65.51°;0.00°;
103968.76s;44°18'53.918129"N 64°38'34.339243"W 30000.00ft;694.6km/h;65.59°;0.00°;
104020.18s;44°21'6.913369"N 64°31'43.077685"W 30000.00ft;693.6km/h;65.67°;0.00°;
104071.61s;44°23'19.561080"N 64°24'51.010946"W 30000.00ft;693.1km/h;65.76°;0.00°;
104123.04s;44°25'31.862940"N 64°17'58.113830"W 30000.00ft;693.1km/h;65.84°;0.00°;
104174.47s;44°27'43.812599"N 64°11'4.381595"W 30000.00ft;693.5km/h;65.93°;0.00°;
104225.90s;44°29'55.395091"N 64°4'9.829768"W 30000.00ft;694.5km/h;66.02°;0.00°;
104277.33s;44°32'6.586126"N 63°57'14.492040"W 30000.00ft;695.8km/h;66.11°;0.00°;
104328.76s;44°34'17.350200"N 63°50'18.415741"W 30000.00ft;697.4km/h;66.20°;0.00°;
104380.18s;44°36'27.633834"N 63°43'21.652869"W 30000.00ft;699.3km/h;66.30°;0.00°;
104431.61s;44°38'37.332092"N 63°36'24.233763"W 30000.00ft;701.2km/h;66.42°;0.00°;
104442.80s;44°39'5.004312"N 63°34'53.949446"W 30000.00ft;701.6km/h;66.69°;0.00°;
Switched destination to waypoint 11
104494.23s;44°42'1.786742"N 63°28'30.991487"W 30000.00ft;703.3km/h;57.01°;0.00°;
104545.66s;44°44'57.824383"N 63°22'8.161550"W 30000.00ft;704.8km/h;57.09°;0.00°;
104597.08s;44°47'53.419023"N 63°15'44.874689"W 30000.00ft;706.0km/h;57.16°;0.00°;
104648.51s;44°50'48.548867"N 63°9'21.177263"W 30000.00ft;706.7km/h;57.24°;0.00°;
104699.94s;44°53'43.200078"N 63°2'57.098827"W 30000.00ft;707.0km/h;57.31°;0.00°;
104751.37s;44°56'37.367654"N 62°56'32.649882"W 30000.00ft;706.7km/h;57.39°;0.00°;
104802.80s;44°59'31.055666"N 62°50'7.820987"W 30000.00ft;706.0km/h;57.46°;0.00°;
104854.23s;45°2'24.276837"N 62°43'42.583313"W 30000.00ft;704.8km/h;57.54°;0.00°;
104905.66s;45°5'17.051509"N 62°37'16.890599"W 30000.00ft;703.3km/h;57.62°;0.00°;
104957.08s;45°8'9.406054"N 62°30'50.682371"W 30000.00ft;701.6km/h;57.69°;0.00°;
105008.51s;45°11'1.370864"N 62°24'23.888205"W 30000.00ft;699.7km/h;57.77°;0.00°;
105059.94s;45°13'52.978058"N 62°17'56.432715"W 30000.00ft;697.8km/h;57.84°;0.00°;
105111.37s;45°16'44.259076"N 62°11'28.240924"W 30000.00ft;696.1km/h;57.92°;0.00°;
105162.80s;45°19'35.242325"N 62°4'59.243619"W 30000.00ft;694.7km/h;58.00°;0.00°;
105214.23s;45°22'25.951062"N 61°58'29.382315"W 30000.00ft;693.7km/h;58.08°;0.00°;
105265.66s;45°25'16.401651"N 61°51'58.613451"W 30000.00ft;693.1km/h;58.15°;0.00°;
105317.08s;45°28'6.602325"N 61°45'26.911535"W 30000.00ft;693.0km/h;58.23°;0.00°;
105368.51s;45°30'56.552542"N 61°38'54.270987"W 30000.00ft;693.4km/h;58.31°;0.00°;
105419.94s;45°33'46.242968"N 61°32'20.706557"W 30000.00ft;694.3km/h;58.39°;0.00°;
105471.37s;45°36'35.656102"N 61°25'46.252275"W 30000.00ft;695.6km/h;58.46°;0.00°;
105522.80s;45°39'24.767482"N 61°19'10.959002"W 30000.00ft;697.2km/h;58.54°;0.00°;
105574.23s;45°42'13.547386"N 61°12'34.890767"W 30000.00ft;699.1km/h;58.62°;0.00°;
