time;position;tas;heading_angle;climb_angle;
109379.94s;48°50'55.386289"N 52°34'8.534385"W 30000.00ft;705.7km/h;64.97°;0.00°;
109431.37s;48°53'12.980685"N 52°26'38.714434"W 30000.00ft;706.6km/h;65.06°;0.00°;
109482.80s;48°55'30.169541"N 52°19'7.940396"W 30000.00ft;707.0km/h;65.15°;0.00°;
109534.23s;48°57'46.853429"N 52°11'36.532515"W 30000.00ft;706.9km/h;65.25°;0.00°;
109585.66s;49°0'2.935471"N 52°4'4.809151"W 30000.00ft;706.3km/h;65.34°;0.00°;
109637.08s;49°2'18.328200"N 51°56'33.063814"W 30000.00ft;705.3km/h;65.44°;0.00°;
109688.51s;49°4'32.959684"N 51°49'1.543929"W 30000.00ft;703.9km/h;65.53°;0.00°;
109739.94s;49°6'46.778495"N 51°41'30.432861"W 30000.00ft;702.2km/h;65.63°;0.00°;
109791.37s;49°8'59.757159"N 51°33'59.836511"W 30000.00ft;700.3km/h;65.72°;0.00°;
109842.80s;49°11'11.893857"N 51°26'29.775479"W 30000.00ft;698.4km/h;65.82°;0.00°;
109894.23s;49°13'23.212278"N 51°19'0.183355"W 30000.00ft;696.7km/h;65.91°;0.00°;
109945.66s;49°15'33.759623"N 51°11'30.911308"W 30000.00ft;695.2km/h;66.01°;0.00°;
109997.08s;49°17'43.602946"N 51°4'1.738633"W 30000.00ft;694.0km/h;66.10°;0.00°;
110048.51s;49°19'52.824086"N 50°56'32.388532"W 30000.00ft;693.3km/h;66.20°;0.00°;
110099.94s;49°22'1.513573"N 50°49'2.547988"W 30000.00ft;693.0km/h;66.29°;0.00°;
110151.37s;49°24'9.763952"N 50°41'31.890314"W 30000.00ft;693.3km/h;66.39°;0.00°;
110202.80s;49°26'17.663009"N 50°34'0.098755"W 30000.00ft;694.0km/h;66.48°;0.00°;
110254.23s;49°28'25.287387"N 50°26'26.889435"W 30000.00ft;695.2km/h;66.58°;0.00°;
110305.66s;49°30'32.697054"N 50°18'52.032006"W 30000.00ft;696.7km/h;66.67°;0.00°;
110357.08s;49°32'39.931007"N 50°11'15.366478"W 30000.00ft;698.4km/h;66.77°;0.00°;
110408.51s;49°34'47.004527"N 50°3'36.815033"W 30000.00ft;700.3km/h;66.87°;0.00°;
110459.94s;49°36'53.908160"N 49°55'56.387937"W 30000.00ft;702.2km/h;66.96°;0.00°;
110511.37s;49°39'0.608496"N 49°48'14.183115"W 30000.00ft;703.9km/h;67.06°;0.00°;
110562.80s;49°41'7.050664"N 49°40'30.379399"W 30000.00ft;705.3km/h;67.16°;0.00°;
110614.23s;49°43'13.162360"N 49°32'45.223918"W 30000.00ft;706.3km/h;67.26°;0.00°;
110665.66s;49°45'18.859102"N 49°24'59.014528"W 30000.00ft;706.9km/h;67.36°;0.00°;
110717.08s;49°47'24.050312"N 49°17'12.078515"W 30000.00ft;707.0km/h;67.45°;0.00°;
110768.51s;49°49'28.645797"N 49°9'24.749123"W 30000.00ft;706.6km/h;67.55°;0.00°;
110819.94s;49°51'32.562135"N 49°1'37.341578"W 30000.00ft;705.7km/h;67.65°;0.00°;
110871.37s;49°53'35.728528"N 48°53'50.130339"W 30000.00ft;704.4km/h;67.75°;0.00°;
110922.80s;49°55'38.091694"N 48°46'3.329237"W 30000.00ft;702.8km/h;67.85°;0.00°;
110974.23s;49°57'39.619447"N 48°38'17.075924"W 30000.00ft;700.9km/h;67.95°;0.00°;
111025.66s;49°59'40.302745"N 48°30'31.421797"W 30000.00ft;699.1km/h;68.05°;0.00°;
111077.08s;50°1'40.156037"N 48°22'46.328116"W 30000.00ft;697.3km/h;68.15°;0.00°;
111128.51s;50°3'39.215937"N 48°15'1.668635"W 30000.00ft;695.6km/h;68.25°;0.00°;
111179.94s;50°5'37.538295"N 48°7'17.238557"W 30000.00ft;694.3km/h;68.35°;0.00°;
111231.37s;50°7'35.193929"N 47°59'32.769192"W 30000.00ft;693.4km/h;68.45°;0.00°;
111282.80s;50°9'32.263300"N 47°51'47.947279"W 30000.00ft;693.0km/h;68.55°;0.00°;
111334.23s;50°11'28.830550"N 47°44'2.437570"W 30000.00ft;693.1km/h;68.64°;0.00°;
111385.66s;50°13'24.977311"N 47°36'15.907066"W 30000.00ft;693.7km/h;68.74°;0.00°;
111437.08s;50°15'20.776758"N 47°28'28.049159"W 30000.00ft;694.7km/h;68.84°;0.00°;
111488.51s;50°17'16.288319"N 47°20'38.605927"W 30000.00ft;696.1km/h;68.94°;0.00°;
111539.94s;50°19'11.553410"N 47°12'47.386979"W 30000.00ft;697.8km/h;69.04°;0.00°;
111591.37s;50°21'6.592523"N 47°4'54.283478"W 30000.00ft;699.7km/h;69.15°;0.00°;
111642.80s;50°23'1.403835"N 46°56'59.276305"W 30000.00ft;701.6km/h;69.25°;0.00°;
111694.23s;50°24'55.963452"N 46°49'2.437791"W 30000.00ft;703.3km/h;69.35°;0.00°;
111745.66s;50°26'50.227232"N 46°41'3.926835"W 30000.00ft;704.8km/h;69.45°;0.00°;
111797.08s;50°28'44.134063"N 46°33'3.977778"W 30000.00ft;706.0km/h;69.55°;0.00°;
111848.51s;50°30'37.610333"N 46°25'2.883791"W 30000.00ft;706.7km/h;69.66°;0.00°;
111899.94s;50°32'30.575254"N 46°17'0.975979"W 30000.00ft;707.0km/h;69.76°;0.00°;
111951.37s;50°34'22.946660"N 46°8'58.599681"W 30000.00ft;706.7km/h;69.86°;0.00°;
112002.80s;50°36'14.646834"N 46°0'56.089690"W 30000.00ft;706.0km/h;69.97°;0.00°;
112054.23s;50°38'5.607973"N 45°52'53.746152"W 30000.00ft;704.8km/h;70.07°;0.00°;
112105.66s;50°39'55.776865"N 45°44'51.812917"W 30000.00ft;703.3km/h;70.17°;0.00°;
112157.08s;50°41'45.118484"N 45°36'50.459888"W 30000.00ft;701.6km/h;70.28°;0.00°;
112208.51s;50°43'33.618229"N 45°28'49.770674"W 30000.00ft;699.7km/h;70.38°;0.00°;
112259.94s;50°45'21.282677"N 45°20'49.736445"W 30000.00ft;697.8km/h;70.48°;0.00°;
112311.37s;50°47'8.138804"N 45°12'50.256451"W 30000.00ft;696.1km/h;70.59°;0.00°;
112362.80s;50°48'54.231747"N 45°4'51.145187"W 30000.00ft;694.7km/h;70.69°;0.00°;
112414.23s;50°50'39.621280"N 44°56'52.145699"W 30000.00ft;693.7km/h;70.79°;0.00°;
112465.66s;50°52'24.377280"N 44°48'52.948088"W 30000.00ft;693.1km/h;70.90°;0.00°;
112517.08s;50°54'8.574496"N 44°40'53.211887"W 30000.00ft;693.0km/h;71.00°;0.00°;
112568.51s;50°55'52.287036"N 44°32'52.590696"W 30000.00ft;693.4km/h;71.11°;0.00°;
112619.94s;50°57'35.582942"N 44°24'50.757307"W 30000.00ft;694.3km/h;71.21°;0.00°;
112671.37s;50°59'18.519256"N 44°16'47.427512"W 30000.00ft;695.6km/h;71.31°;0.00°;
112722.80s;51°1'1.137939"N 44°8'42.380857"W 30000.00ft;697.2km/h;71.42°;0.00°;
112774.23s;51°2'43.462907"N 44°0'35.476848"W 30000.00ft;699.1km/h;71.52°;0.00°;
112825.66s;51°4'25.498406"N 43°52'26.665427"W 30000.00ft;700.9km/h;71.63°;0.00°;
112877.08s;51°6'7.228832"N 43°44'15.990952"W 30000.00ft;702.7km/h;71.73°;0.00°;
112928.51s;51°7'48.619969"N 43°36'3.589364"W 30000.00ft;704.4km/h;71.84°;0.00°;
112979.94s;51°9'29.621582"N 43°27'49.678750"W 30000.00ft;705.7km/h;71.95°;0.00°;
113031.37s;51°11'10.171117"N 43°19'34.543947"W 30000.00ft;706.6km/h;72.05°;0.00°;
113082.80s;51°12'50.198265"N 43°11'18.516293"W 30000.00ft;707.0km/h;72.16°;0.00°;
113134.23s;51°14'29.630022"N 43°3'1.949971"W 30000.00ft;706.9km/h;72.27°;0.00°;
113185.66s;51°16'8.395893"N 42°54'45.196643"W 30000.00ft;706.3km/h;72.38°;0.00°;
113237.08s;51°17'46.432844"N 42°46'28.580207"W 30000.00ft;705.3km/h;72.48°;0.00°;
113288.51s;51°19'23.689665"N 42°38'12.373496"W 30000.00ft;703.9km/h;72.59°;0.00°;
113339.94s;51°21'0.130425"N 42°29'56.778609"W 30000.00ft;702.2km/h;72.70°;0.00°;
113391.37s;51°22'35.736783"N 42°21'41.912306"W 30000.00ft;700.3km/h;72.81°;0.00°;
113442.80s;51°24'10.509009"N 42°13'27.797537"W 30000.00ft;698.4km/h;72.91°;0.00°;
113494.23s;51°25'44.465655"N 42°5'14.361728"W 30000.00ft;696.7km/h;73.02°;0.00°;
113545.66s;51°27'17.641912"N 41°57'1.441967"W 30000.00ft;695.2km/h;73.13°;0.00°;
113597.08s;51°28'50.086789"N 41°48'48.796733"W 30000.00ft;694.0km/h;73.24°;0.00°;
113648.51s;51°30'21.859340"N 41°40'36.123324"W 30000.00ft;693.3km/h;73.34°;0.00°;
113699.94s;51°31'53.024199"N 41°32'23.079751"W 30000.00ft;693.0km/h;73.45°;0.00°;
113751.37s;51°33'23.646781"N 41°24'9.309518"W 30000.00ft;693.3km/h;73.56°;0.00°;
113802.80s;51°34'53.788469"N 41°15'54.467498"W 30000.00ft;694.0km/h;73.67°;0.00°;
113854.23s;51°36'23.502159"N 41°7'38.245054"W 30000.00ft;695.2km/h;73.77°;0.00°;
113905.66s;51°37'52.828466"N 40°59'20.392574"W 30000.00ft;696.7km/h;73.88°;0.00°;
113957.08s;51°39'21.792865"N 40°51'0.737798"W 30000.00ft;698.4km/h;73.99°;0.00°;
114008.51s;51°40'50.403956"N 40°42'39.198601"W 30000.00ft;700.3km/h;74.10°;0.00°;
114059.94s;51°42'18.652981"N 40°34'15.789305"W 30000.00ft;702.2km/h;74.21°;0.00°;
114111.37s;51°43'46.514595"N 40°25'50.620037"W 30000.00ft;703.9km/h;74.32°;0.00°;
114162.80s;51°45'13.948828"N 40°17'23.889182"W 30000.00ft;705.3km/h;74.43°;0.00°;
114214.23s;51°46'40.904084"N 40°8'55.869442"W 30000.00ft;706.3km/h;74.54°;0.00°;
114265.66s;51°48'7.320940"N 40°0'26.888504"W 30000.00ft;706.9km/h;74.65°;0.00°;
114317.08s;51°49'33.136449"N 39°51'57.305701"W 30000.00ft;707.0km/h;74.76°;0.00°;
114368.51s;51°50'58.288649"N 39°43'27.486332"W 30000.00ft;706.6km/h;74.87°;0.00°;
114419.94s;51°52'22.720933"N 39°34'57.775497"W 30000.00ft;705.7km/h;74.99°;0.00°;
114471.37s;51°53'46.385962"N 39°26'28.473334"W 30000.00ft;704.4km/h;75.10°;0.00°;
114522.80s;51°55'9.248863"N 39°17'59.813457"W 30000.00ft;702.8km/h;75.21°;0.00°;
114574.23s;51°56'31.289474"N 39°9'31.946145"W 30000.00ft;700.9km/h;75.32°;0.00°;
114625.66s;51°57'52.503500"N 39°1'4.927523"W 30000.00ft;699.1km/h;75.43°;0.00°;
114677.08s;51°59'12.902513"N 38°52'38.715525"W 30000.00ft;697.3km/h;75.54°;0.00°;
114728.51s;52°0'32.512801"N 38°44'13.172939"W 30000.00ft;695.6km/h;75.65°;0.00°;
114779.94s;52°1'51.373187"N 38°35'48.077339"W 30000.00ft;694.3km/h;75.76°;0.00°;
114831.37s;52°3'9.531969"N 38°27'23.137185"W 30000.00ft;693.4km/h;75.87°;0.00°;
114882.80s;52°4'27.043224"N 38°18'58.012957"W 30000.00ft;693.0km/h;75.99°;0.00°;
114934.23s;52°5'43.962752"N 38°10'32.341789"W 30000.00ft;693.1km/h;76.10°;0.00°;
114985.66s;52°7'0.343950"N 38°2'5.763836"W 30000.00ft;693.7km/h;76.21°;0.00°;
115037.08s;52°8'16.233922"N 37°53'37.948479"W 30000.00ft;694.7km/h;76.32°;0.00°;
115088.51s;52°9'31.670099"N 37°45'8.618462"W 30000.00ft;696.1km/h;76.43°;0.00°;
115139.94s;52°10'46.677608"N 37°36'37.570232"W 30000.00ft;697.8km/h;76.54°;0.00°;
115191.37s;52°12'1.267575"N 37°28'4.688991"W 30000.00ft;699.7km/h;76.65°;0.00°;
115242.80s;52°13'15.436464"N 37°19'29.957373"W 30000.00ft;701.6km/h;76.77°;0.00°;
115294.23s;52°14'29.166494"N 37°10'53.457113"W 30000.00ft;703.3km/h;76.88°;0.00°;
115345.66s;52°15'42.427076"N 37°2'15.363558"W 30000.00ft;704.8km/h;76.99°;0.00°;
115397.08s;52°16'55.177165"N 36°53'35.933422"W 30000.00ft;706.0km/h;77.11°;0.00°;
115448.51s;52°18'7.368325"N 36°44'55.486637"W 30000.00ft;706.7km/h;77.22°;0.00°;
115499.94s;52°19'18.948279"N 36°36'14.383618"W 30000.00ft;707.0km/h;77.34°;0.00°;
115551.37s;52°20'29.864678"N 36°27'32.999554"W 30000.00ft;706.7km/h;77.45°;0.00°;
115602.80s;52°21'40.068809"N 36°18'51.697588"W 30000.00ft;706.0km/h;77.57°;0.00°;
115654.23s;52°22'49.518969"N 36°10'10.802823"W 30000.00ft;704.8km/h;77.68°;0.00°;
115705.66s;52°23'58.183274"N 36°1'30.579021"W 30000.00ft;703.3km/h;77.80°;0.00°;
115757.08s;52°25'6.041714"N 35°52'51.209696"W 30000.00ft;701.6km/h;77.91°;0.00°;
115808.51s;52°26'13.087301"N 35°44'12.784971"W 30000.00ft;699.7km/h;78.03°;0.00°;
115859.94s;52°27'19.326267"N 35°35'35.295156"W 30000.00ft;697.8km/h;78.14°;0.00°;
115911.37s;52°28'24.777305"N 35°26'58.631526"W 30000.00ft;696.1km/h;78.25°;0.00°;
115962.80s;52°29'29.469917"N 35°18'22.594262"W 30000.00ft;694.7km/h;78.37°;0.00°;
116014.23s;52°30'33.442030"N 35°9'46.906977"W 30000.00ft;693.7km/h;78.48°;0.00°;
116065.66s;52°31'36.737027"N 35°1'11.236798"W 30000.00ft;693.1km/h;78.60°;0.00°;
116117.08s;52°32'39.400455"N 34°52'35.218567"W 30000.00ft;693.0km/h;78.71°;0.00°;
116168.51s;52°33'41.476631"N 34°43'58.481401"W 30000.00ft;693.4km/h;78.82°;0.00°;
116219.94s;52°34'43.005394"N 34°35'20.675718"W 30000.00ft;694.3km/h;78.94°;0.00°;
116271.37s;52°35'44.019249"N 34°26'41.498764"W 30000.00ft;695.6km/h;79.05°;0.00°;
116322.80s;52°36'44.541091"N 34°18'0.716795"W 30000.00ft;697.2km/h;79.17°;0.00°;
116374.23s;52°37'44.582672"N 34°9'18.182321"W 30000.00ft;699.1km/h;79.28°;0.00°;
116425.66s;52°38'44.143909"N 34°0'33.845149"W 30000.00ft;700.9km/h;79.40°;0.00°;
116477.08s;52°39'43.213064"N 33°51'47.756422"W 30000.00ft;702.7km/h;79.51°;0.00°;
116528.51s;52°40'41.767772"N 33°43'0.065351"W 30000.00ft;704.4km/h;79.63°;0.00°;
116579.94s;52°41'39.776828"N 33°34'11.008867"W 30000.00ft;705.7km/h;79.75°;0.00°;
116631.37s;52°42'37.202569"N 33°25'20.894926"W 30000.00ft;706.6km/h;79.86°;0.00°;
116682.80s;52°43'34.003691"N 33°16'30.080667"W 30000.00ft;707.0km/h;79.98°;0.00°;
116734.23s;52°44'30.138254"N 33°7'38.946977"W 30000.00ft;706.9km/h;80.10°;0.00°;
116785.66s;52°45'25.566678"N 32°58'47.871314"W 30000.00ft;706.3km/h;80.22°;0.00°;
116837.08s;52°46'20.254492"N 32°49'57.200737"W 30000.00ft;705.3km/h;80.33°;0.00°;
116888.51s;52°47'14.174650"N 32°41'7.227085"W 30000.00ft;703.9km/h;80.45°;0.00°;
116939.94s;52°48'7.309257"N 32°32'18.166116"W 30000.00ft;702.2km/h;80.57°;0.00°;
116991.37s;52°48'59.650583"N 32°23'30.142108"W 30000.00ft;700.3km/h;80.69°;0.00°;
117042.80s;52°49'51.201326"N 32°14'43.179048"W 30000.00ft;698.4km/h;80.80°;0.00°;
117094.23s;52°50'41.974107"N 32°5'57.199049"W 30000.00ft;696.7km/h;80.92°;0.00°;
117145.66s;52°51'31.990261"N 31°57'12.028131"W 30000.00ft;695.2km/h;81.04°;0.00°;
117197.08s;52°52'21.278029"N 31°48'27.408940"W 30000.00ft;694.0km/h;81.15°;0.00°;
117248.51s;52°53'9.870290"N 31°39'43.019512"W 30000.00ft;693.3km/h;81.27°;0.00°;
117299.94s;52°53'57.802010"N 31°30'58.496722"W 30000.00ft;693.0km/h;81.39°;0.00°;
117351.37s;52°54'45.107602"N 31°22'13.462738"W 30000.00ft;693.3km/h;81.50°;0.00°;
117402.80s;52°55'31.818394"N 31°13'27.552568"W 30000.00ft;694.0km/h;81.62°;0.00°;
117454.23s;52°56'17.960373"N 31°4'40.440711"W 30000.00ft;695.2km/h;81.74°;0.00°;
117505.66s;52°57'3.552386"N 30°55'51.864993"W 30000.00ft;696.7km/h;81.85°;0.00°;
117557.08s;52°57'48.604899"N 30°47'1.645863"W 30000.00ft;698.4km/h;81.97°;0.00°;
117608.51s;52°58'33.119407"N 30°38'9.699745"W 30000.00ft;700.3km/h;82.09°;0.00°;
117659.94s;52°59'17.088522"N 30°29'16.045484"W 30000.00ft;702.2km/h;82.21°;0.00°;
117711.37s;53°0'0.496701"N 30°20'20.803406"W 30000.00ft;703.9km/h;82.33°;0.00°;
117762.80s;53°0'43.321571"N 30°11'24.187058"W 30000.00ft;705.3km/h;82.45°;0.00°;
117814.23s;53°1'25.535709"N 30°2'26.488208"W 30000.00ft;706.3km/h;82.56°;0.00°;
117865.66s;53°2'7.108749"N 29°53'28.056181"W 30000.00ft;706.9km/h;82.68°;0.00°;
117917.08s;53°2'48.009645"N 29°44'29.273028"W 30000.00ft;707.0km/h;82.80°;0.00°;
117968.51s;53°3'28.208912"N 29°35'30.526292"W 30000.00ft;706.6km/h;82.92°;0.00°;
118019.94s;53°4'7.680689"N 29°26'32.181357"W 30000.00ft;705.7km/h;83.04°;0.00°;
118071.37s;53°4'46.404466"N 29°17'34.555369"W 30000.00ft;704.4km/h;83.16°;0.00°;
118122.80s;53°5'24.366363"N 29°8'37.894603"W 30000.00ft;702.8km/h;83.28°;0.00°;
118174.23s;53°6'1.559883"N 28°59'42.356932"W 30000.00ft;700.9km/h;83.40°;0.00°;
118225.66s;53°6'37.986098"N 28°50'48.000665"W 30000.00ft;699.1km/h;83.52°;0.00°;
118277.08s;53°7'13.653271"N 28°41'54.780551"W 30000.00ft;697.3km/h;83.64°;0.00°;
118328.51s;53°7'48.575969"N 28°33'2.551271"W 30000.00ft;695.6km/h;83.76°;0.00°;
118379.94s;53°8'22.773738"N 28°24'11.078152"W 30000.00ft;694.3km/h;83.88°;0.00°;
118431.37s;53°8'56.269459"N 28°15'20.054338"W 30000.00ft;693.4km/h;84.00°;0.00°;
118482.80s;53°9'29.087513"N 28°6'29.123200"W 30000.00ft;693.0km/h;84.11°;0.00°;
118534.23s;53°10'1.251901"N 27°57'37.904348"W 30000.00ft;693.1km/h;84.23°;0.00°;
118585.66s;53°10'32.784449"N 27°48'46.021384"W 30000.00ft;693.7km/h;84.35°;0.00°;
118637.08s;53°11'3.703241"N 27°39'53.129390"W 30000.00ft;694.7km/h;84.47°;0.00°;
118688.51s;53°11'34.021385"N 27°30'58.940169"W 30000.00ft;696.1km/h;84.59°;0.00°;
118739.94s;53°12'3.746191"N 27°22'3.243414"W 30000.00ft;697.8km/h;84.71°;0.00°;
118791.37s;53°12'32.878816"N 27°13'5.922263"W 30000.00ft;699.7km/h;84.83°;0.00°;
118842.80s;53°13'1.414388"N 27°4'6.962142"W 30000.00ft;701.6km/h;84.95°;0.00°;
118894.23s;53°13'29.342576"N 26°55'6.452217"W 30000.00ft;703.3km/h;85.07°;0.00°;
118945.66s;53°13'56.648559"N 26°46'4.579367"W 30000.00ft;704.8km/h;85.19°;0.00°;
118997.08s;53°14'23.314299"N 26°37'1.615109"W 30000.00ft;706.0km/h;85.31°;0.00°;
119048.51s;53°14'49.320001"N 26°27'57.896395"W 30000.00ft;706.7km/h;85.43°;0.00°;
119099.94s;53°15'14.645654"N 26°18'53.801674"W 30000.00ft;707.0km/h;85.55°;0.00°;
119151.37s;53°15'39.272517"N 26°9'49.723955"W 30000.00ft;706.7km/h;85.67°;0.00°;
119202.80s;53°16'3.184447"N 26°0'46.042782"W 30000.00ft;706.0km/h;85.79°;0.00°;
119254.23s;53°16'26.368960"N 25°51'43.097177"W 30000.00ft;704.8km/h;85.92°;0.00°;
119305.66s;53°16'48.817969"N 25°42'41.161485"W 30000.00ft;703.3km/h;86.04°;0.00°;
119357.08s;53°17'10.528142"N 25°33'40.425873"W 30000.00ft;701.6km/h;86.16°;0.00°;
119408.51s;53°17'31.500884"N 25°24'40.982895"W 30000.00ft;699.7km/h;86.28°;0.00°;
119459.94s;53°17'51.741951"N 25°15'42.821095"W 30000.00ft;697.8km/h;86.40°;0.00°;
119511.37s;53°18'11.260751"N 25°6'45.826115"W 30000.00ft;696.1km/h;86.52°;0.00°;
119562.80s;53°18'30.069395"N 24°57'49.789234"W 30000.00ft;694.7km/h;86.64°;0.00°;
119614.23s;53°18'48.181590"N 24°48'54.422717"W 30000.00ft;693.7km/h;86.76°;0.00°;
119665.66s;53°19'5.611464"N 24°39'59.380880"W 30000.00ft;693.1km/h;86.88°;0.00°;
119717.08s;53°19'22.372417"N 24°31'4.285346"W 30000.00ft;693.0km/h;87.00°;0.00°;
119768.51s;53°19'38.476088"N 24°22'8.752670"W 30000.00ft;693.4km/h;87.12°;0.00°;
119819.94s;53°19'53.931520"N 24°13'12.422348"W 30000.00ft;694.3km/h;87.24°;0.00°;
119871.37s;53°20'8.744574"N 24°4'14.983174"W 30000.00ft;695.6km/h;87.36°;0.00°;
119922.80s;53°20'22.917633"N 23°55'16.196059"W 30000.00ft;697.2km/h;87.48°;0.00°;
119974.23s;53°20'36.449605"N 23°46'15.911651"W 30000.00ft;699.1km/h;87.60°;0.00°;
120025.66s;53°20'49.336225"N 23°37'14.081487"W 30000.00ft;700.9km/h;87.72°;0.00°;
120077.08s;53°21'1.570595"N 23°28'10.761872"W 30000.00ft;702.7km/h;87.84°;0.00°;
120128.51s;53°21'13.143930"N 23°19'6.110196"W 30000.00ft;704.4km/h;87.96°;0.00°;
120179.94s;53°21'24.046420"N 23°10'0.373960"W 30000.00ft;705.7km/h;88.08°;0.00°;
120231.37s;53°21'34.268135"N 23°0'53.873295"W 30000.00ft;706.6km/h;88.20°;0.00°;
120282.80s;53°21'43.799893"N 22°51'46.978230"W 30000.00ft;707.0km/h;88.33°;0.00°;
120334.23s;53°21'52.634001"N 22°42'40.082359"W 30000.00ft;706.9km/h;88.45°;0.00°;
120385.66s;53°22'0.764831"N 22°33'33.574797"W 30000.00ft;706.3km/h;88.57°;0.00°;
120437.08s;53°22'8.189162"N 22°24'27.812455"W 30000.00ft;705.3km/h;88.69°;0.00°;
120488.51s;53°22'14.906286"N 22°15'23.094629"W 30000.00ft;703.9km/h;88.82°;0.00°;
120539.94s;53°22'20.917870"N 22°6'19.641742"W 30000.00ft;702.2km/h;88.94°;0.00°;
120591.37s;53°22'26.227599"N 21°57'17.579782"W 30000.00ft;700.3km/h;89.06°;0.00°;
120642.80s;53°22'30.840647"N 21°48'16.931539"W 30000.00ft;698.4km/h;89.18°;0.00°;
120694.23s;53°22'34.763039"N 21°39'17.615299"W 30000.00ft;696.7km/h;89.30°;0.00°;
120745.66s;53°22'38.000946"N 21°30'19.451073"W 30000.00ft;695.2km/h;89.42°;0.00°;
120797.08s;53°22'40.560020"N 21°21'22.173922"W 30000.00ft;694.0km/h;89.54°;0.00°;
120848.51s;53°22'42.444789"N 21°12'25.453410"W 30000.00ft;693.3km/h;89.66°;0.00°;
120899.94s;53°22'43.658206"N 21°3'28.917784"W 30000.00ft;693.0km/h;89.78°;0.00°;
120951.37s;53°22'44.201360"N 20°54'32.181140"W 30000.00ft;693.3km/h;89.90°;0.00°;
121002.80s;53°22'44.073403"N 20°45'34.871607"W 30000.00ft;694.0km/h;90.02°;0.00°;
121054.23s;53°22'43.271670"N 20°36'36.658523"W 30000.00ft;695.2km/h;90.14°;0.00°;
121105.66s;53°22'41.791998"N 20°27'37.276636"W 30000.00ft;696.7km/h;90.26°;0.00°;
121157.08s;53°22'39.629212"N 20°18'36.545585"W 30000.00ft;698.4km/h;90.38°;0.00°;
121208.51s;53°22'36.777719"N 20°9'34.383258"W 30000.00ft;700.3km/h;90.51°;0.00°;
121259.94s;53°22'33.232162"N 20°0'30.812061"W 30000.00ft;702.2km/h;90.63°;0.00°;
121311.37s;53°22'28.988076"N 19°51'25.957640"W 30000.00ft;703.9km/h;90.75°;0.00°;
121362.80s;53°22'24.042458"N 19°42'20.040161"W 30000.00ft;705.3km/h;90.87°;0.00°;
121414.23s;53°22'18.394220"N 19°33'13.358769"W 30000.00ft;706.3km/h;90.99°;0.00°;
121465.66s;53°22'12.044444"N 19°24'6.270346"W 30000.00ft;706.9km/h;91.11°;0.00°;
121517.08s;53°22'4.996436"N 19°14'59.164109"W 30000.00ft;707.0km/h;91.24°;0.00°;
121568.51s;53°21'57.255539"N 19°5'52.433881"W 30000.00ft;706.6km/h;91.36°;0.00°;
121619.94s;53°21'48.828731"N 18°56'46.450030"W 30000.00ft;705.7km/h;91.48°;0.00°;
121671.37s;53°21'39.724033"N 18°47'41.533107"W 30000.00ft;704.4km/h;91.60°;0.00°;
121722.80s;53°21'29.949776"N 18°38'37.931085"W 30000.00ft;702.8km/h;91.73°;0.00°;
121774.23s;53°21'19.513800"N 18°29'35.801841"W 30000.00ft;700.9km/h;91.85°;0.00°;
121825.66s;53°21'8.422644"N 18°20'35.202133"W 30000.00ft;699.1km/h;91.97°;0.00°;
121877.08s;53°20'56.680827"N 18°11'36.083889"W 30000.00ft;697.3km/h;92.09°;0.00°;
121928.51s;53°20'44.290271"N 18°2'38.298044"W 30000.00ft;695.6km/h;92.21°;0.00°;
121979.94s;53°20'31.249942"N 17°53'41.605676"W 30000.00ft;694.3km/h;92.33°;0.00°;
122031.37s;53°20'17.555736"N 17°44'45.695602"W 30000.00ft;693.4km/h;92.45°;0.00°;
122082.80s;53°20'3.200643"N 17°35'50.207200"W 30000.00ft;693.0km/h;92.57°;0.00°;
122134.23s;53°19'48.175179"N 17°26'54.756775"W 30000.00ft;693.1km/h;92.69°;0.00°;
122185.66s;53°19'32.468068"N 17°17'58.965582"W 30000.00ft;693.7km/h;92.81°;0.00°;
122237.08s;53°19'16.067113"N 17°9'2.487489"W 30000.00ft;694.7km/h;92.93°;0.00°;
122288.51s;53°18'58.960198"N 17°0'5.034268"W 30000.00ft;696.1km/h;93.05°;0.00°;
122339.94s;53°18'41.136349"N 16°51'6.396703"W 30000.00ft;697.8km/h;93.17°;0.00°;
122391.37s;53°18'22.586749"N 16°42'6.459986"W 30000.00ft;699.7km/h;93.29°;0.00°;
122442.80s;53°18'3.305638"N 16°33'5.212297"W 30000.00ft;701.6km/h;93.41°;0.00°;
122494.23s;53°17'43.291007"N 16°24'2.745950"W 30000.00ft;703.3km/h;93.53°;0.00°;
122545.66s;53°17'22.545017"N 16°14'59.251026"W 30000.00ft;704.8km/h;93.65°;0.00°;
122597.08s;53°17'1.074101"N 16°5'55.001951"W 30000.00ft;706.0km/h;93.78°;0.00°;
122648.51s;53°16'38.888715"N 15°56'50.338002"W 30000.00ft;706.7km/h;93.90°;0.00°;
122699.94s;53°16'16.002749"N 15°47'45.639141"W 30000.00ft;707.0km/h;94.02°;0.00°;
122751.37s;53°15'52.432616"N 15°38'41.298928"W 30000.00ft;706.7km/h;94.14°;0.00°;
122802.80s;53°15'28.196098"N 15°29'37.696470"W 30000.00ft;706.0km/h;94.26°;0.00°;
122854.23s;53°15'3.311009"N 15°20'35.169428"W 30000.00ft;704.8km/h;94.38°;0.00°;
